/SAR_out_analog X,/SAR_out_analog Y,/Vin X,/Vin Y,/out0 X,/out0 Y,/out1 X,/out1 Y,/out2 X,/out2 Y,/out3 X,/out3 Y,/out4 X,/out4 Y
1.341299999999994e-06,0.125,1.341299999999994e-06,0.1341300000000009,1.341299999999994e-06,0,1.341299999999994e-06,0,1.341299999999994e-06,0,1.341299999999994e-06,1.8,1.341299999999994e-06,0
1.346399999999994e-06,0.125,1.346399999999994e-06,0.1346400000000043,1.346399999999994e-06,0,1.346399999999994e-06,0,1.346399999999994e-06,0,1.346399999999994e-06,1.8,1.346399999999994e-06,0
1.351499999999994e-06,0.125,1.351499999999994e-06,0.1351500000000071,1.351499999999994e-06,0,1.351499999999994e-06,0,1.351499999999994e-06,0,1.351499999999994e-06,1.8,1.351499999999994e-06,0
1.356599999999994e-06,0.125,1.356599999999994e-06,0.1356600000000048,1.356599999999994e-06,0,1.356599999999994e-06,0,1.356599999999994e-06,0,1.356599999999994e-06,1.8,1.356599999999994e-06,0
1.361699999999994e-06,0.125,1.361699999999994e-06,0.1361700000000088,1.361699999999994e-06,0,1.361699999999994e-06,0,1.361699999999994e-06,0,1.361699999999994e-06,1.8,1.361699999999994e-06,0
1.366799999999994e-06,0.125,1.366799999999994e-06,0.1366800000000035,1.366799999999994e-06,0,1.366799999999994e-06,0,1.366799999999994e-06,0,1.366799999999994e-06,1.8,1.366799999999994e-06,0
1.371899999999994e-06,0.125,1.371899999999994e-06,0.1371900000000045,1.371899999999994e-06,0,1.371899999999994e-06,0,1.371899999999994e-06,0,1.371899999999994e-06,1.8,1.371899999999994e-06,0
1.376999999999994e-06,0.125,1.376999999999994e-06,0.1377000000000047,1.376999999999994e-06,0,1.376999999999994e-06,0,1.376999999999994e-06,0,1.376999999999994e-06,1.8,1.376999999999994e-06,0
1.382099999999994e-06,0.125,1.382099999999994e-06,0.1382100000000029,1.382099999999994e-06,0,1.382099999999994e-06,0,1.382099999999994e-06,0,1.382099999999994e-06,1.8,1.382099999999994e-06,0
1.387199999999994e-06,0.125,1.387199999999994e-06,0.138720000000001,1.387199999999994e-06,0,1.387199999999994e-06,0,1.387199999999994e-06,0,1.387199999999994e-06,1.8,1.387199999999994e-06,0
1.392299999999994e-06,0.125,1.392299999999994e-06,0.1392300000000077,1.392299999999994e-06,0,1.392299999999994e-06,0,1.392299999999994e-06,0,1.392299999999994e-06,1.8,1.392299999999994e-06,0
1.397399999999994e-06,0.125,1.397399999999994e-06,0.1397400000000032,1.397399999999994e-06,0,1.397399999999994e-06,0,1.397399999999994e-06,0,1.397399999999994e-06,1.8,1.397399999999994e-06,0
1.402499999999994e-06,0.125,1.402499999999994e-06,0.1402500000000008,1.402499999999994e-06,0,1.402499999999994e-06,0,1.402499999999994e-06,0,1.402499999999994e-06,1.8,1.402499999999994e-06,0
1.407599999999994e-06,0.125,1.407599999999994e-06,0.1407600000000022,1.407599999999994e-06,0,1.407599999999994e-06,0,1.407599999999994e-06,0,1.407599999999994e-06,1.8,1.407599999999994e-06,0
1.412699999999993e-06,0.125,1.412699999999993e-06,0.1412700000000061,1.412699999999993e-06,0,1.412699999999993e-06,0,1.412699999999993e-06,0,1.412699999999993e-06,1.8,1.412699999999993e-06,0
1.417799999999993e-06,0.125,1.417799999999993e-06,0.1417800000000035,1.417799999999993e-06,0,1.417799999999993e-06,0,1.417799999999993e-06,0,1.417799999999993e-06,1.8,1.417799999999993e-06,0
1.422899999999993e-06,0.125,1.422899999999993e-06,0.1422900000000012,1.422899999999993e-06,0,1.422899999999993e-06,0,1.422899999999993e-06,0,1.422899999999993e-06,1.8,1.422899999999993e-06,0
1.427999999999993e-06,0.125,1.427999999999993e-06,0.1428000000000019,1.427999999999993e-06,0,1.427999999999993e-06,0,1.427999999999993e-06,0,1.427999999999993e-06,1.8,1.427999999999993e-06,0
1.433099999999993e-06,0.125,1.433099999999993e-06,0.1433100000000036,1.433099999999993e-06,0,1.433099999999993e-06,0,1.433099999999993e-06,0,1.433099999999993e-06,1.8,1.433099999999993e-06,0
1.438199999999993e-06,0.125,1.438199999999993e-06,0.1438200000000036,1.438199999999993e-06,0,1.438199999999993e-06,0,1.438199999999993e-06,0,1.438199999999993e-06,1.8,1.438199999999993e-06,0
1.443299999999993e-06,0.125,1.443299999999993e-06,0.144330000000006,1.443299999999993e-06,0,1.443299999999993e-06,0,1.443299999999993e-06,0,1.443299999999993e-06,1.8,1.443299999999993e-06,0
1.448399999999993e-06,0.125,1.448399999999993e-06,0.144840000000003,1.448399999999993e-06,0,1.448399999999993e-06,0,1.448399999999993e-06,0,1.448399999999993e-06,1.8,1.448399999999993e-06,0
1.453499999999993e-06,0.125,1.453499999999993e-06,0.1453500000000051,1.453499999999993e-06,0,1.453499999999993e-06,0,1.453499999999993e-06,0,1.453499999999993e-06,1.8,1.453499999999993e-06,0
1.458599999999993e-06,0.125,1.458599999999993e-06,0.1458600000000052,1.458599999999993e-06,0,1.458599999999993e-06,0,1.458599999999993e-06,0,1.458599999999993e-06,1.8,1.458599999999993e-06,0
1.463699999999993e-06,0.125,1.463699999999993e-06,0.1463700000000047,1.463699999999993e-06,0,1.463699999999993e-06,0,1.463699999999993e-06,0,1.463699999999993e-06,1.8,1.463699999999993e-06,0
1.468799999999993e-06,0.140625,1.468799999999993e-06,0.1468800000000078,1.468799999999993e-06,1.8,1.468799999999993e-06,0,1.468799999999993e-06,0,1.468799999999993e-06,1.8,1.468799999999993e-06,0
1.473899999999993e-06,0.140625,1.473899999999993e-06,0.1473900000000022,1.473899999999993e-06,1.8,1.473899999999993e-06,0,1.473899999999993e-06,0,1.473899999999993e-06,1.8,1.473899999999993e-06,0
1.478999999999993e-06,0.140625,1.478999999999993e-06,0.1479000000000081,1.478999999999993e-06,1.8,1.478999999999993e-06,0,1.478999999999993e-06,0,1.478999999999993e-06,1.8,1.478999999999993e-06,0
1.484099999999993e-06,0.140625,1.484099999999993e-06,0.1484100000000043,1.484099999999993e-06,1.8,1.484099999999993e-06,0,1.484099999999993e-06,0,1.484099999999993e-06,1.8,1.484099999999993e-06,0
1.489199999999993e-06,0.140625,1.489199999999993e-06,0.1489200000000031,1.489199999999993e-06,1.8,1.489199999999993e-06,0,1.489199999999993e-06,0,1.489199999999993e-06,1.8,1.489199999999993e-06,0
1.494299999999993e-06,0.140625,1.494299999999993e-06,0.1494300000000013,1.494299999999993e-06,1.8,1.494299999999993e-06,0,1.494299999999993e-06,0,1.494299999999993e-06,1.8,1.494299999999993e-06,0
1.499399999999993e-06,0.140625,1.499399999999993e-06,0.1499400000000043,1.499399999999993e-06,1.8,1.499399999999993e-06,0,1.499399999999993e-06,0,1.499399999999993e-06,1.8,1.499399999999993e-06,0
1.504499999999993e-06,0.140625,1.504499999999993e-06,0.1504500000000011,1.504499999999993e-06,1.8,1.504499999999993e-06,0,1.504499999999993e-06,0,1.504499999999993e-06,1.8,1.504499999999993e-06,0
1.509599999999993e-06,0.140625,1.509599999999993e-06,0.1509600000000011,1.509599999999993e-06,1.8,1.509599999999993e-06,0,1.509599999999993e-06,0,1.509599999999993e-06,1.8,1.509599999999993e-06,0
1.514699999999993e-06,0.140625,1.514699999999993e-06,0.1514699999999996,1.514699999999993e-06,1.8,1.514699999999993e-06,0,1.514699999999993e-06,0,1.514699999999993e-06,1.8,1.514699999999993e-06,0
1.519799999999993e-06,0.140625,1.519799999999993e-06,0.1519800000000083,1.519799999999993e-06,1.8,1.519799999999993e-06,0,1.519799999999993e-06,0,1.519799999999993e-06,1.8,1.519799999999993e-06,0
1.524899999999993e-06,0.140625,1.524899999999993e-06,0.1524899999999995,1.524899999999993e-06,1.8,1.524899999999993e-06,0,1.524899999999993e-06,0,1.524899999999993e-06,1.8,1.524899999999993e-06,0
1.529999999999993e-06,0.140625,1.529999999999993e-06,0.1529999999999992,1.529999999999993e-06,1.8,1.529999999999993e-06,0,1.529999999999993e-06,0,1.529999999999993e-06,1.8,1.529999999999993e-06,0
1.535099999999993e-06,0.140625,1.535099999999993e-06,0.1535100000000018,1.535099999999993e-06,1.8,1.535099999999993e-06,0,1.535099999999993e-06,0,1.535099999999993e-06,1.8,1.535099999999993e-06,0
1.540199999999992e-06,0.140625,1.540199999999992e-06,0.1540200000000028,1.540199999999992e-06,1.8,1.540199999999992e-06,0,1.540199999999992e-06,0,1.540199999999992e-06,1.8,1.540199999999992e-06,0
1.545299999999992e-06,0.140625,1.545299999999992e-06,0.1545300000000012,1.545299999999992e-06,1.8,1.545299999999992e-06,0,1.545299999999992e-06,0,1.545299999999992e-06,1.8,1.545299999999992e-06,0
1.550399999999992e-06,0.140625,1.550399999999992e-06,0.1550400000000016,1.550399999999992e-06,1.8,1.550399999999992e-06,0,1.550399999999992e-06,0,1.550399999999992e-06,1.8,1.550399999999992e-06,0
1.555499999999992e-06,0.140625,1.555499999999992e-06,0.1555500000000053,1.555499999999992e-06,1.8,1.555499999999992e-06,0,1.555499999999992e-06,0,1.555499999999992e-06,1.8,1.555499999999992e-06,0
1.560599999999992e-06,0.140625,1.560599999999992e-06,0.1560600000000056,1.560599999999992e-06,1.8,1.560599999999992e-06,0,1.560599999999992e-06,0,1.560599999999992e-06,1.8,1.560599999999992e-06,0
1.565699999999992e-06,0.140625,1.565699999999992e-06,0.1565700000000013,1.565699999999992e-06,1.8,1.565699999999992e-06,0,1.565699999999992e-06,0,1.565699999999992e-06,1.8,1.565699999999992e-06,0
1.570799999999992e-06,0.140625,1.570799999999992e-06,0.1570800000000089,1.570799999999992e-06,1.8,1.570799999999992e-06,0,1.570799999999992e-06,0,1.570799999999992e-06,1.8,1.570799999999992e-06,0
1.575899999999992e-06,0.140625,1.575899999999992e-06,0.1575900000000027,1.575899999999992e-06,1.8,1.575899999999992e-06,0,1.575899999999992e-06,0,1.575899999999992e-06,1.8,1.575899999999992e-06,0
1.580999999999992e-06,0.140625,1.580999999999992e-06,0.1581000000000039,1.580999999999992e-06,1.8,1.580999999999992e-06,0,1.580999999999992e-06,0,1.580999999999992e-06,1.8,1.580999999999992e-06,0
1.586099999999992e-06,0.140625,1.586099999999992e-06,0.158610000000001,1.586099999999992e-06,1.8,1.586099999999992e-06,0,1.586099999999992e-06,0,1.586099999999992e-06,1.8,1.586099999999992e-06,0
1.591199999999992e-06,0.140625,1.591199999999992e-06,0.1591200000000048,1.591199999999992e-06,1.8,1.591199999999992e-06,0,1.591199999999992e-06,0,1.591199999999992e-06,1.8,1.591199999999992e-06,0
1.596299999999992e-06,0.140625,1.596299999999992e-06,0.1596300000000074,1.596299999999992e-06,1.8,1.596299999999992e-06,0,1.596299999999992e-06,0,1.596299999999992e-06,1.8,1.596299999999992e-06,0
1.601399999999992e-06,0.140625,1.601399999999992e-06,0.1601400000000018,1.601399999999992e-06,1.8,1.601399999999992e-06,0,1.601399999999992e-06,0,1.601399999999992e-06,1.8,1.601399999999992e-06,0
1.606499999999992e-06,0.15625,1.606499999999992e-06,0.1606499999999997,1.606499999999992e-06,0,1.606499999999992e-06,1.8,1.606499999999992e-06,0,1.606499999999992e-06,1.8,1.606499999999992e-06,0
1.611599999999992e-06,0.15625,1.611599999999992e-06,0.1611600000000065,1.611599999999992e-06,0,1.611599999999992e-06,1.8,1.611599999999992e-06,0,1.611599999999992e-06,1.8,1.611599999999992e-06,0
1.616699999999992e-06,0.15625,1.616699999999992e-06,0.1616700000000029,1.616699999999992e-06,0,1.616699999999992e-06,1.8,1.616699999999992e-06,0,1.616699999999992e-06,1.8,1.616699999999992e-06,0
1.621799999999992e-06,0.15625,1.621799999999992e-06,0.1621800000000022,1.621799999999992e-06,0,1.621799999999992e-06,1.8,1.621799999999992e-06,0,1.621799999999992e-06,1.8,1.621799999999992e-06,0
1.626899999999992e-06,0.15625,1.626899999999992e-06,0.1626900000000044,1.626899999999992e-06,0,1.626899999999992e-06,1.8,1.626899999999992e-06,0,1.626899999999992e-06,1.8,1.626899999999992e-06,0
1.631999999999992e-06,0.15625,1.631999999999992e-06,0.1632000000000061,1.631999999999992e-06,0,1.631999999999992e-06,1.8,1.631999999999992e-06,0,1.631999999999992e-06,1.8,1.631999999999992e-06,0
1.637099999999992e-06,0.15625,1.637099999999992e-06,0.1637100000000017,1.637099999999992e-06,0,1.637099999999992e-06,1.8,1.637099999999992e-06,0,1.637099999999992e-06,1.8,1.637099999999992e-06,0
1.642199999999992e-06,0.15625,1.642199999999992e-06,0.1642200000000073,1.642199999999992e-06,0,1.642199999999992e-06,1.8,1.642199999999992e-06,0,1.642199999999992e-06,1.8,1.642199999999992e-06,0
1.647299999999992e-06,0.15625,1.647299999999992e-06,0.1647300000000004,1.647299999999992e-06,0,1.647299999999992e-06,1.8,1.647299999999992e-06,0,1.647299999999992e-06,1.8,1.647299999999992e-06,0
1.652399999999992e-06,0.15625,1.652399999999992e-06,0.165240000000006,1.652399999999992e-06,0,1.652399999999992e-06,1.8,1.652399999999992e-06,0,1.652399999999992e-06,1.8,1.652399999999992e-06,0
1.657499999999992e-06,0.15625,1.657499999999992e-06,0.1657500000000031,1.657499999999992e-06,0,1.657499999999992e-06,1.8,1.657499999999992e-06,0,1.657499999999992e-06,1.8,1.657499999999992e-06,0
1.662599999999992e-06,0.15625,1.662599999999992e-06,0.166260000000007,1.662599999999992e-06,0,1.662599999999992e-06,1.8,1.662599999999992e-06,0,1.662599999999992e-06,1.8,1.662599999999992e-06,0
1.667699999999991e-06,0.15625,1.667699999999991e-06,0.1667700000000051,1.667699999999991e-06,0,1.667699999999991e-06,1.8,1.667699999999991e-06,0,1.667699999999991e-06,1.8,1.667699999999991e-06,0
1.672799999999991e-06,0.15625,1.672799999999991e-06,0.1672800000000016,1.672799999999991e-06,0,1.672799999999991e-06,1.8,1.672799999999991e-06,0,1.672799999999991e-06,1.8,1.672799999999991e-06,0
1.677899999999991e-06,0.15625,1.677899999999991e-06,0.1677900000000059,1.677899999999991e-06,0,1.677899999999991e-06,1.8,1.677899999999991e-06,0,1.677899999999991e-06,1.8,1.677899999999991e-06,0
1.682999999999991e-06,0.15625,1.682999999999991e-06,0.1683000000000009,1.682999999999991e-06,0,1.682999999999991e-06,1.8,1.682999999999991e-06,0,1.682999999999991e-06,1.8,1.682999999999991e-06,0
1.688099999999991e-06,0.15625,1.688099999999991e-06,0.1688100000000005,1.688099999999991e-06,0,1.688099999999991e-06,1.8,1.688099999999991e-06,0,1.688099999999991e-06,1.8,1.688099999999991e-06,0
1.693199999999991e-06,0.15625,1.693199999999991e-06,0.1693199999999993,1.693199999999991e-06,0,1.693199999999991e-06,1.8,1.693199999999991e-06,0,1.693199999999991e-06,1.8,1.693199999999991e-06,0
1.698299999999991e-06,0.15625,1.698299999999991e-06,0.1698300000000019,1.698299999999991e-06,0,1.698299999999991e-06,1.8,1.698299999999991e-06,0,1.698299999999991e-06,1.8,1.698299999999991e-06,0
1.703399999999991e-06,0.15625,1.703399999999991e-06,0.170340000000001,1.703399999999991e-06,0,1.703399999999991e-06,1.8,1.703399999999991e-06,0,1.703399999999991e-06,1.8,1.703399999999991e-06,0
1.708499999999991e-06,0.15625,1.708499999999991e-06,0.1708500000000063,1.708499999999991e-06,0,1.708499999999991e-06,1.8,1.708499999999991e-06,0,1.708499999999991e-06,1.8,1.708499999999991e-06,0
1.713599999999991e-06,0.15625,1.713599999999991e-06,0.1713600000000051,1.713599999999991e-06,0,1.713599999999991e-06,1.8,1.713599999999991e-06,0,1.713599999999991e-06,1.8,1.713599999999991e-06,0
1.718699999999991e-06,0.15625,1.718699999999991e-06,0.1718700000000003,1.718699999999991e-06,0,1.718699999999991e-06,1.8,1.718699999999991e-06,0,1.718699999999991e-06,1.8,1.718699999999991e-06,0
1.723799999999991e-06,0.15625,1.723799999999991e-06,0.1723800000000034,1.723799999999991e-06,0,1.723799999999991e-06,1.8,1.723799999999991e-06,0,1.723799999999991e-06,1.8,1.723799999999991e-06,0
1.728899999999991e-06,0.15625,1.728899999999991e-06,0.1728900000000008,1.728899999999991e-06,0,1.728899999999991e-06,1.8,1.728899999999991e-06,0,1.728899999999991e-06,1.8,1.728899999999991e-06,0
1.733999999999991e-06,0.15625,1.733999999999991e-06,0.1733999999999993,1.733999999999991e-06,0,1.733999999999991e-06,1.8,1.733999999999991e-06,0,1.733999999999991e-06,1.8,1.733999999999991e-06,0
1.739099999999991e-06,0.15625,1.739099999999991e-06,0.1739100000000032,1.739099999999991e-06,0,1.739099999999991e-06,1.8,1.739099999999991e-06,0,1.739099999999991e-06,1.8,1.739099999999991e-06,0
1.744199999999991e-06,0.15625,1.744199999999991e-06,0.1744199999999994,1.744199999999991e-06,0,1.744199999999991e-06,1.8,1.744199999999991e-06,0,1.744199999999991e-06,1.8,1.744199999999991e-06,0
1.749299999999991e-06,0.171875,1.749299999999991e-06,0.1749300000000013,1.749299999999991e-06,1.8,1.749299999999991e-06,1.8,1.749299999999991e-06,0,1.749299999999991e-06,1.8,1.749299999999991e-06,0
1.754399999999991e-06,0.171875,1.754399999999991e-06,0.1754400000000003,1.754399999999991e-06,1.8,1.754399999999991e-06,1.8,1.754399999999991e-06,0,1.754399999999991e-06,1.8,1.754399999999991e-06,0
1.759499999999991e-06,0.171875,1.759499999999991e-06,0.1759499999999993,1.759499999999991e-06,1.8,1.759499999999991e-06,1.8,1.759499999999991e-06,0,1.759499999999991e-06,1.8,1.759499999999991e-06,0
1.764599999999991e-06,0.171875,1.764599999999991e-06,0.1764600000000006,1.764599999999991e-06,1.8,1.764599999999991e-06,1.8,1.764599999999991e-06,0,1.764599999999991e-06,1.8,1.764599999999991e-06,0
1.769699999999991e-06,0.171875,1.769699999999991e-06,0.1769699999999995,1.769699999999991e-06,1.8,1.769699999999991e-06,1.8,1.769699999999991e-06,0,1.769699999999991e-06,1.8,1.769699999999991e-06,0
1.774799999999991e-06,0.171875,1.774799999999991e-06,0.1774799999999997,1.774799999999991e-06,1.8,1.774799999999991e-06,1.8,1.774799999999991e-06,0,1.774799999999991e-06,1.8,1.774799999999991e-06,0
1.779899999999991e-06,0.171875,1.779899999999991e-06,0.177989999999999,1.779899999999991e-06,1.8,1.779899999999991e-06,1.8,1.779899999999991e-06,0,1.779899999999991e-06,1.8,1.779899999999991e-06,0
1.784999999999991e-06,0.171875,1.784999999999991e-06,0.1784999999999991,1.784999999999991e-06,1.8,1.784999999999991e-06,1.8,1.784999999999991e-06,0,1.784999999999991e-06,1.8,1.784999999999991e-06,0
1.79009999999999e-06,0.171875,1.79009999999999e-06,0.1790100000000014,1.79009999999999e-06,1.8,1.79009999999999e-06,1.8,1.79009999999999e-06,0,1.79009999999999e-06,1.8,1.79009999999999e-06,0
1.79519999999999e-06,0.171875,1.79519999999999e-06,0.1795200000000054,1.79519999999999e-06,1.8,1.79519999999999e-06,1.8,1.79519999999999e-06,0,1.79519999999999e-06,1.8,1.79519999999999e-06,0
1.80029999999999e-06,0.171875,1.80029999999999e-06,0.1800300000000032,1.80029999999999e-06,1.8,1.80029999999999e-06,1.8,1.80029999999999e-06,0,1.80029999999999e-06,1.8,1.80029999999999e-06,0
1.80539999999999e-06,0.171875,1.80539999999999e-06,0.1805400000000041,1.80539999999999e-06,1.8,1.80539999999999e-06,1.8,1.80539999999999e-06,0,1.80539999999999e-06,1.8,1.80539999999999e-06,0
1.81049999999999e-06,0.171875,1.81049999999999e-06,0.1810500000000005,1.81049999999999e-06,1.8,1.81049999999999e-06,1.8,1.81049999999999e-06,0,1.81049999999999e-06,1.8,1.81049999999999e-06,0
1.81559999999999e-06,0.171875,1.81559999999999e-06,0.1815600000000074,1.81559999999999e-06,1.8,1.81559999999999e-06,1.8,1.81559999999999e-06,0,1.81559999999999e-06,1.8,1.81559999999999e-06,0
1.82069999999999e-06,0.171875,1.82069999999999e-06,0.1820700000000032,1.82069999999999e-06,1.8,1.82069999999999e-06,1.8,1.82069999999999e-06,0,1.82069999999999e-06,1.8,1.82069999999999e-06,0
1.82579999999999e-06,0.171875,1.82579999999999e-06,0.1825800000000073,1.82579999999999e-06,1.8,1.82579999999999e-06,1.8,1.82579999999999e-06,0,1.82579999999999e-06,1.8,1.82579999999999e-06,0
1.83089999999999e-06,0.171875,1.83089999999999e-06,0.1830900000000062,1.83089999999999e-06,1.8,1.83089999999999e-06,1.8,1.83089999999999e-06,0,1.83089999999999e-06,1.8,1.83089999999999e-06,0
1.83599999999999e-06,0.171875,1.83599999999999e-06,0.1836000000000035,1.83599999999999e-06,1.8,1.83599999999999e-06,1.8,1.83599999999999e-06,0,1.83599999999999e-06,1.8,1.83599999999999e-06,0
1.84109999999999e-06,0.171875,1.84109999999999e-06,0.1841100000000028,1.84109999999999e-06,1.8,1.84109999999999e-06,1.8,1.84109999999999e-06,0,1.84109999999999e-06,1.8,1.84109999999999e-06,0
1.84619999999999e-06,0.171875,1.84619999999999e-06,0.1846200000000042,1.84619999999999e-06,1.8,1.84619999999999e-06,1.8,1.84619999999999e-06,0,1.84619999999999e-06,1.8,1.84619999999999e-06,0
1.85129999999999e-06,0.171875,1.85129999999999e-06,0.1851300000000053,1.85129999999999e-06,1.8,1.85129999999999e-06,1.8,1.85129999999999e-06,0,1.85129999999999e-06,1.8,1.85129999999999e-06,0
1.85639999999999e-06,0.171875,1.85639999999999e-06,0.1856400000000016,1.85639999999999e-06,1.8,1.85639999999999e-06,1.8,1.85639999999999e-06,0,1.85639999999999e-06,1.8,1.85639999999999e-06,0
1.86149999999999e-06,0.171875,1.86149999999999e-06,0.1861500000000052,1.86149999999999e-06,1.8,1.86149999999999e-06,1.8,1.86149999999999e-06,0,1.86149999999999e-06,1.8,1.86149999999999e-06,0
1.86659999999999e-06,0.171875,1.86659999999999e-06,0.1866600000000064,1.86659999999999e-06,1.8,1.86659999999999e-06,1.8,1.86659999999999e-06,0,1.86659999999999e-06,1.8,1.86659999999999e-06,0
1.87169999999999e-06,0.171875,1.87169999999999e-06,0.1871700000000022,1.87169999999999e-06,1.8,1.87169999999999e-06,1.8,1.87169999999999e-06,0,1.87169999999999e-06,1.8,1.87169999999999e-06,0
1.87679999999999e-06,0.171875,1.87679999999999e-06,0.187680000000007,1.87679999999999e-06,1.8,1.87679999999999e-06,1.8,1.87679999999999e-06,0,1.87679999999999e-06,1.8,1.87679999999999e-06,0
1.88189999999999e-06,0.171875,1.88189999999999e-06,0.1881900000000055,1.88189999999999e-06,1.8,1.88189999999999e-06,1.8,1.88189999999999e-06,0,1.88189999999999e-06,1.8,1.88189999999999e-06,0
1.88699999999999e-06,0.171875,1.88699999999999e-06,0.1887000000000051,1.88699999999999e-06,1.8,1.88699999999999e-06,1.8,1.88699999999999e-06,0,1.88699999999999e-06,1.8,1.88699999999999e-06,0
1.89209999999999e-06,0.171875,1.89209999999999e-06,0.1892100000000038,1.89209999999999e-06,1.8,1.89209999999999e-06,1.8,1.89209999999999e-06,0,1.89209999999999e-06,1.8,1.89209999999999e-06,0
1.89719999999999e-06,0.171875,1.89719999999999e-06,0.1897200000000016,1.89719999999999e-06,1.8,1.89719999999999e-06,1.8,1.89719999999999e-06,0,1.89719999999999e-06,1.8,1.89719999999999e-06,0
1.90229999999999e-06,0.171875,1.90229999999999e-06,0.1902300000000034,1.90229999999999e-06,1.8,1.90229999999999e-06,1.8,1.90229999999999e-06,0,1.90229999999999e-06,1.8,1.90229999999999e-06,0
1.90739999999999e-06,0.171875,1.90739999999999e-06,0.1907400000000005,1.90739999999999e-06,1.8,1.90739999999999e-06,1.8,1.90739999999999e-06,0,1.90739999999999e-06,1.8,1.90739999999999e-06,0
1.91249999999999e-06,0.171875,1.91249999999999e-06,0.1912500000000074,1.91249999999999e-06,1.8,1.91249999999999e-06,1.8,1.91249999999999e-06,0,1.91249999999999e-06,1.8,1.91249999999999e-06,0
1.91759999999999e-06,0.171875,1.91759999999999e-06,0.1917600000000052,1.91759999999999e-06,1.8,1.91759999999999e-06,1.8,1.91759999999999e-06,0,1.91759999999999e-06,1.8,1.91759999999999e-06,0
1.92269999999999e-06,0.171875,1.92269999999999e-06,0.1922700000000048,1.92269999999999e-06,1.8,1.92269999999999e-06,1.8,1.92269999999999e-06,0,1.92269999999999e-06,1.8,1.92269999999999e-06,0
1.92779999999999e-06,0.171875,1.92779999999999e-06,0.1927800000000054,1.92779999999999e-06,1.8,1.92779999999999e-06,1.8,1.92779999999999e-06,0,1.92779999999999e-06,1.8,1.92779999999999e-06,0
1.93289999999999e-06,0.171875,1.93289999999999e-06,0.1932899999999993,1.93289999999999e-06,1.8,1.93289999999999e-06,1.8,1.93289999999999e-06,0,1.93289999999999e-06,1.8,1.93289999999999e-06,0
1.937999999999991e-06,0.171875,1.937999999999991e-06,0.1938000000000047,1.937999999999991e-06,1.8,1.937999999999991e-06,1.8,1.937999999999991e-06,0,1.937999999999991e-06,1.8,1.937999999999991e-06,0
1.943099999999991e-06,0.171875,1.943099999999991e-06,0.1943100000000001,1.943099999999991e-06,1.8,1.943099999999991e-06,1.8,1.943099999999991e-06,0,1.943099999999991e-06,1.8,1.943099999999991e-06,0
1.948199999999991e-06,0.171875,1.948199999999991e-06,0.1948200000000032,1.948199999999991e-06,1.8,1.948199999999991e-06,1.8,1.948199999999991e-06,0,1.948199999999991e-06,1.8,1.948199999999991e-06,0
1.953299999999991e-06,0.171875,1.953299999999991e-06,0.1953300000000059,1.953299999999991e-06,1.8,1.953299999999991e-06,1.8,1.953299999999991e-06,0,1.953299999999991e-06,1.8,1.953299999999991e-06,0
1.958399999999991e-06,0.1875,1.958399999999991e-06,0.1958400000000024,1.958399999999991e-06,0,1.958399999999991e-06,0,1.958399999999991e-06,1.8,1.958399999999991e-06,1.8,1.958399999999991e-06,0
1.963499999999991e-06,0.1875,1.963499999999991e-06,0.1963500000000037,1.963499999999991e-06,0,1.963499999999991e-06,0,1.963499999999991e-06,1.8,1.963499999999991e-06,1.8,1.963499999999991e-06,0
1.968599999999992e-06,0.1875,1.968599999999992e-06,0.1968600000000063,1.968599999999992e-06,0,1.968599999999992e-06,0,1.968599999999992e-06,1.8,1.968599999999992e-06,1.8,1.968599999999992e-06,0
1.973699999999992e-06,0.1875,1.973699999999992e-06,0.1973700000000028,1.973699999999992e-06,0,1.973699999999992e-06,0,1.973699999999992e-06,1.8,1.973699999999992e-06,1.8,1.973699999999992e-06,0
1.978799999999992e-06,0.1875,1.978799999999992e-06,0.1978800000000069,1.978799999999992e-06,0,1.978799999999992e-06,0,1.978799999999992e-06,1.8,1.978799999999992e-06,1.8,1.978799999999992e-06,0
1.983899999999992e-06,0.1875,1.983899999999992e-06,0.1983900000000001,1.983899999999992e-06,0,1.983899999999992e-06,0,1.983899999999992e-06,1.8,1.983899999999992e-06,1.8,1.983899999999992e-06,0
1.988999999999992e-06,0.1875,1.988999999999992e-06,0.1989000000000039,1.988999999999992e-06,0,1.988999999999992e-06,0,1.988999999999992e-06,1.8,1.988999999999992e-06,1.8,1.988999999999992e-06,0
1.994099999999992e-06,0.1875,1.994099999999992e-06,0.19941,1.994099999999992e-06,0,1.994099999999992e-06,0,1.994099999999992e-06,1.8,1.994099999999992e-06,1.8,1.994099999999992e-06,0
1.999199999999993e-06,0.1875,1.999199999999993e-06,0.1999200000000006,1.999199999999993e-06,0,1.999199999999993e-06,0,1.999199999999993e-06,1.8,1.999199999999993e-06,1.8,1.999199999999993e-06,0
2.004299999999993e-06,0.1875,2.004299999999993e-06,0.200430000000006,2.004299999999993e-06,0,2.004299999999993e-06,0,2.004299999999993e-06,1.8,2.004299999999993e-06,1.8,2.004299999999993e-06,0
2.009399999999993e-06,0.1875,2.009399999999993e-06,0.2009399999999996,2.009399999999993e-06,0,2.009399999999993e-06,0,2.009399999999993e-06,1.8,2.009399999999993e-06,1.8,2.009399999999993e-06,0
