/clk X,/clk Logic,/eoc X,/eoc Logic,/out0 X,/out0 Y,/out1 X,/out1 Y,/out2 X,/out2 Y,/out3 X,/out3 Y,/out4 X,/out4 Y,/SW_inp X,/SW_inp Y,/SAR_out_analog X,/SAR_out_analog Y,/Vin X,/Vin Y
  ,  ,  ,  ,4.953138667497e-07,0,4.953138667497e-07,0,4.953138667497e-07,0,4.953138667497e-07,0,4.953138667497e-07,0,4.953138667497e-07,1.798060969733161,4.953138667497e-07,0,4.953138667497e-07,0.04254577735822837
  ,  ,  ,  ,4.953315905015e-07,0,4.953315905015e-07,0,4.953315905015e-07,0,4.953315905015e-07,0,4.953315905015e-07,0,4.953315905015e-07,1.799628259128082,4.953315905015e-07,0,4.953315905015e-07,0.04258470526380312
  ,  ,  ,  ,4.953603868685e-07,0,4.953603868685e-07,0,4.953603868685e-07,0,4.953603868685e-07,0,4.953603868685e-07,0,4.953603868685e-07,1.800218206388707,4.953603868685e-07,0,4.953603868685e-07,0.0426479662079596
  ,  ,  ,  ,4.954001713409999e-07,0,4.954001713409999e-07,0,4.954001713409999e-07,0,4.954001713409999e-07,0,4.954001713409999e-07,0,4.954001713409999e-07,1.800199685303601,4.954001713409999e-07,0,4.954001713409999e-07,0.04273539369287735
  ,  ,  ,  ,4.954615815657999e-07,0,4.954615815657999e-07,0,4.954615815657999e-07,0,4.954615815657999e-07,0,4.954615815657999e-07,0,4.954615815657999e-07,1.800188976211292,4.954615815657999e-07,0,4.954615815657999e-07,0.04287040686672916
  ,  ,  ,  ,4.955804127555e-07,0,4.955804127555e-07,0,4.955804127555e-07,0,4.955804127555e-07,0,4.955804127555e-07,0,4.955804127555e-07,1.800105969798184,4.955804127555e-07,0,4.955804127555e-07,0.04313187782519737
  ,  ,  ,  ,4.958180751349e-07,0,4.958180751349e-07,0,4.958180751349e-07,0,4.958180751349e-07,0,4.958180751349e-07,0,4.958180751349e-07,1.800067332901888,4.958180751349e-07,0,4.958180751349e-07,0.04365566927444009
  ,  ,  ,  ,4.961352446485e-07,0,4.961352446485e-07,0,4.961352446485e-07,0,4.961352446485e-07,0,4.961352446485e-07,0,4.961352446485e-07,1.800012287948317,4.961352446485e-07,0,4.961352446485e-07,0.04435644787232423
  ,  ,  ,  ,4.965667502724999e-07,0,4.965667502724999e-07,0,4.965667502724999e-07,0,4.965667502724999e-07,0,4.965667502724999e-07,0,4.965667502724999e-07,1.800026750856015,4.965667502724999e-07,0,4.965667502724999e-07,0.04531306345174366
  ,  ,  ,  ,4.971187486948e-07,0,4.971187486948e-07,0,4.971187486948e-07,0,4.971187486948e-07,0,4.971187486948e-07,0,4.971187486948e-07,1.800001395912961,4.971187486948e-07,0,4.971187486948e-07,0.04654217025100679
  ,  ,  ,  ,4.979761851641e-07,0,4.979761851641e-07,0,4.979761851641e-07,0,4.979761851641e-07,0,4.979761851641e-07,0,4.979761851641e-07,1.800025407534265,4.979761851641e-07,0,4.979761851641e-07,0.04846322348367924
  ,  ,  ,  ,4.989880925819999e-07,0,4.989880925819999e-07,0,4.989880925819999e-07,0,4.989880925819999e-07,0,4.989880925819999e-07,0,4.989880925819999e-07,1.8000017284874,4.989880925819999e-07,0,4.989880925819999e-07,0.05074868126350848
  ,  ,  ,  ,5e-07,0,5e-07,0,5e-07,0,5e-07,0,5e-07,0,5e-07,1.80002553498762,5e-07,0,5e-07,0.0530536869268815
  ,  ,  ,  ,5.00005e-07,0,5.00005e-07,0,5.00005e-07,0,5.00005e-07,0,5.00005e-07,0,5.00005e-07,1.800015991053824,5.00005e-07,0,5.00005e-07,0.05306512437013236
  ,  ,  ,  ,5.000075e-07,0,5.000075e-07,0,5.000075e-07,0,5.000075e-07,0,5.000075e-07,0,5.000075e-07,1.800013678208523,5.000075e-07,0,5.000075e-07,0.05307084326795769
  ,  ,  ,  ,5.000099999999e-07,0,5.000099999999e-07,0,5.000099999999e-07,0,5.000099999999e-07,0,5.000099999999e-07,0,5.000099999999e-07,1.80001370128837,5.000099999999e-07,0,5.000099999999e-07,0.05307656228324392
  ,  ,  ,  ,5.000104064851e-07,0,5.000104064851e-07,0,5.000104064851e-07,0,5.000104064851e-07,0,5.000104064851e-07,0,5.000104064851e-07,1.800013691163436,5.000104064851e-07,0,5.000104064851e-07,0.05307749217230914
  ,  ,  ,  ,5.000111444838e-07,0,5.000111444838e-07,0,5.000111444838e-07,0,5.000111444838e-07,0,5.000111444838e-07,0,5.000111444838e-07,1.800013679498916,5.000111444838e-07,0,5.000111444838e-07,0.05307918045061921
  ,  ,  ,  ,5.000117915706e-07,0,5.000117915706e-07,0,5.000117915706e-07,0,5.000117915706e-07,0,5.000117915706e-07,0,5.000117915706e-07,1.800013676924517,5.000117915706e-07,0,5.000117915706e-07,0.0530806607634898
  ,  ,  ,  ,5.000130857443e-07,0,5.000130857443e-07,0,5.000130857443e-07,0,5.000130857443e-07,0,5.000130857443e-07,0,5.000130857443e-07,1.800013677419578,5.000130857443e-07,0,5.000130857443e-07,0.05308362141283735
  ,  ,  ,  ,5.000156740917e-07,0,5.000156740917e-07,0,5.000156740917e-07,0,5.000156740917e-07,0,5.000156740917e-07,0,5.000156740917e-07,1.800013682889747,5.000156740917e-07,0,5.000156740917e-07,0.05308954280595554
  ,  ,  ,  ,5.000191108119e-07,0,5.000191108119e-07,0,5.000191108119e-07,0,5.000191108119e-07,0,5.000191108119e-07,0,5.000191108119e-07,1.800013689681798,5.000191108119e-07,0,5.000191108119e-07,0.05309740522624473
  ,  ,  ,  ,5.000243381339999e-07,0,5.000243381339999e-07,0,5.000243381339999e-07,0,5.000243381339999e-07,0,5.000243381339999e-07,0,5.000243381339999e-07,1.80001369760532,5.000243381339999e-07,0,5.000243381339999e-07,0.05310936455485707
  ,  ,  ,  ,5.000289051972e-07,0,5.000289051972e-07,0,5.000289051972e-07,0,5.000289051972e-07,0,5.000289051972e-07,0,5.000289051972e-07,1.800013702797989,5.000289051972e-07,0,5.000289051972e-07,0.05311981373021826
  ,  ,  ,  ,5.000331394581e-07,0,5.000331394581e-07,0,5.000331394581e-07,0,5.000331394581e-07,0,5.000331394581e-07,0,5.000331394581e-07,1.800013706566783,5.000331394581e-07,0,5.000331394581e-07,0.05312950182328957
  ,  ,  ,  ,5.000370643876e-07,0,5.000370643876e-07,0,5.000370643876e-07,0,5.000370643876e-07,0,5.000370643876e-07,0,5.000370643876e-07,1.800013709396874,5.000370643876e-07,0,5.000370643876e-07,0.05313848245944983
  ,  ,  ,  ,5.000405905648e-07,0,5.000405905648e-07,0,5.000405905648e-07,0,5.000405905648e-07,0,5.000405905648e-07,0,5.000405905648e-07,1.800013711508793,5.000405905648e-07,0,5.000405905648e-07,0.05314655095685394
  ,  ,  ,  ,5.000443861208e-07,0,5.000443861208e-07,0,5.000443861208e-07,0,5.000443861208e-07,0,5.000443861208e-07,0,5.000443861208e-07,1.800013713428251,5.000443861208e-07,0,5.000443861208e-07,0.05315523609976605
  ,  ,  ,  ,5.00047282e-07,0,5.00047282e-07,0,5.00047282e-07,0,5.00047282e-07,0,5.00047282e-07,0,5.00047282e-07,1.800013714689267,5.00047282e-07,0,5.00047282e-07,0.05316186274832294
  ,  ,  ,  ,5.000507581583e-07,0,5.000507581583e-07,0,5.000507581583e-07,0,5.000507581583e-07,0,5.000507581583e-07,0,5.000507581583e-07,1.794079542069198,5.000507581583e-07,0,5.000507581583e-07,0.05316981745932062
  ,  ,  ,  ,5.000540168476e-07,0,5.000540168476e-07,0,5.000540168476e-07,0,5.000540168476e-07,0,5.000540168476e-07,0,5.000540168476e-07,1.780248590546454,5.000540168476e-07,0,5.000540168476e-07,0.0531772747284813
  ,  ,  ,  ,5.000581893878e-07,0,5.000581893878e-07,0,5.000581893878e-07,0,5.000581893878e-07,0,5.000581893878e-07,0,5.000581893878e-07,1.756058327685359,5.000581893878e-07,0,5.000581893878e-07,0.05318682356877669
  ,  ,  ,  ,5.000624953858e-07,0,5.000624953858e-07,0,5.000624953858e-07,0,5.000624953858e-07,0,5.000624953858e-07,0,5.000624953858e-07,1.726070647884802,5.000624953858e-07,0,5.000624953858e-07,0.05319667816956447
  ,  ,  ,  ,5.000665341328e-07,0,5.000665341328e-07,0,5.000665341328e-07,0,5.000665341328e-07,0,5.000665341328e-07,0,5.000665341328e-07,1.695090595448066,5.000665341328e-07,0,5.000665341328e-07,0.05320592146267647
  ,  ,  ,  ,5.000713774928e-07,0,5.000713774928e-07,0,5.000713774928e-07,0,5.000713774928e-07,0,5.000713774928e-07,0,5.000713774928e-07,1.655719395805811,5.000713774928e-07,0,5.000713774928e-07,0.05321700664017592
  ,  ,  ,  ,5.00077127221e-07,0,5.00077127221e-07,0,5.00077127221e-07,0,5.00077127221e-07,0,5.00077127221e-07,0,5.00077127221e-07,1.607070629907059,5.00077127221e-07,0,5.00077127221e-07,0.05323016682787376
  ,  ,  ,  ,5.000843684871999e-07,0,5.000843684871999e-07,0,5.000843684871999e-07,0,5.000843684871999e-07,0,5.000843684871999e-07,0,5.000843684871999e-07,1.544141781139099,5.000843684871999e-07,0,5.000843684871999e-07,0.05324674178526315
  ,  ,  ,  ,5.000933782366e-07,0,5.000933782366e-07,0,5.000933782366e-07,0,5.000933782366e-07,0,5.000933782366e-07,0,5.000933782366e-07,1.464507168064718,5.000933782366e-07,0,5.000933782366e-07,0.05326736610140495
  ,  ,  ,  ,5.001051484051e-07,0,5.001051484051e-07,0,5.001051484051e-07,0,5.001051484051e-07,0,5.001051484051e-07,0,5.001051484051e-07,1.359450760921659,5.001051484051e-07,0,5.001051484051e-07,0.05329431161840828
  ,  ,  ,  ,5.001211484595e-07,0,5.001211484595e-07,0,5.001211484595e-07,0,5.001211484595e-07,0,5.001211484595e-07,0,5.001211484595e-07,1.215905208787323,5.001211484595e-07,0,5.001211484595e-07,0.0533309448070384
  ,  ,  ,  ,5.001447578249e-07,0,5.001447578249e-07,0,5.001447578249e-07,0,5.001447578249e-07,0,5.001447578249e-07,0,5.001447578249e-07,1.003609257141517,5.001447578249e-07,0,5.001447578249e-07,0.05338500879102753
  ,  ,  ,  ,5.00167736403e-07,0,5.00167736403e-07,0,5.00167736403e-07,0,5.00167736403e-07,0,5.00167736403e-07,0,5.00167736403e-07,0.7889082984461677,5.00167736403e-07,0,5.00167736403e-07,0.05343763834949572
  ,  ,  ,  ,5.001878589538e-07,0,5.001878589538e-07,0,5.001878589538e-07,0,5.001878589538e-07,0,5.001878589538e-07,0,5.001878589538e-07,0.6035071785067301,5.001878589538e-07,0,5.001878589538e-07,0.05348373466421968
  ,  ,  ,  ,5.002186130684e-07,0,5.002186130684e-07,0,5.002186130684e-07,0,5.002186130684e-07,0,5.002186130684e-07,0,5.002186130684e-07,0.3279533443434018,5.002186130684e-07,0,5.002186130684e-07,0.05355420020168308
  ,  ,  ,  ,5.002329475342e-07,0,5.002329475342e-07,0,5.002329475342e-07,0,5.002329475342e-07,0,5.002329475342e-07,0,5.002329475342e-07,0.1983530250091914,5.002329475342e-07,0,5.002329475342e-07,0.05358705018078752
  ,  ,  ,  ,5.00247282e-07,0,5.00247282e-07,0,5.00247282e-07,0,5.00247282e-07,0,5.00247282e-07,0,5.00247282e-07,0.06961718841469422,5.00247282e-07,0,5.00247282e-07,0.05361990400800004
  ,  ,  ,  ,5.002536004619e-07,0,5.002536004619e-07,0,5.002536004619e-07,0,5.002536004619e-07,0,5.002536004619e-07,0,5.002536004619e-07,0.03883692897955292,5.002536004619e-07,0,5.002536004619e-07,0.05363438680572916
  ,  ,  ,  ,5.002629537206e-07,0,5.002629537206e-07,0,5.002629537206e-07,0,5.002629537206e-07,0,5.002629537206e-07,0,5.002629537206e-07,0.0103887658086019,5.002629537206e-07,0,5.002629537206e-07,0.05365582715395176
  ,  ,  ,  ,5.002748430056e-07,0,5.002748430056e-07,0,5.002748430056e-07,0,5.002748430056e-07,0,5.002748430056e-07,0,5.002748430056e-07,0.001779485929362811,5.002748430056e-07,0,5.002748430056e-07,0.05368308316461129
  ,  ,  ,  ,5.002865248679e-07,0,5.002865248679e-07,0,5.002865248679e-07,0,5.002865248679e-07,0,5.002865248679e-07,0,5.002865248679e-07,0.0002991338982834789,5.002865248679e-07,0,5.002865248679e-07,0.05370986623849988
  ,  ,  ,  ,5.002987119502e-07,0,5.002987119502e-07,0,5.002987119502e-07,0,5.002987119502e-07,0,5.002987119502e-07,0,5.002987119502e-07,8.693673148230455e-05,5.002987119502e-07,0,5.002987119502e-07,0.05373781035492492
  ,  ,  ,  ,5.003186523694e-07,0,5.003186523694e-07,0,5.003186523694e-07,0,5.003186523694e-07,0,5.003186523694e-07,0,5.003186523694e-07,-1.661377932442743e-06,5.003186523694e-07,0,5.003186523694e-07,0.05378353831579336
  ,  ,  ,  ,5.003550708863999e-07,0,5.003550708863999e-07,0,5.003550708863999e-07,0,5.003550708863999e-07,0,5.003550708863999e-07,0,5.003550708863999e-07,1.759694430322376e-05,5.003550708863999e-07,0,5.003550708863999e-07,0.05386707353127385
  ,  ,  ,  ,5.004279079202999e-07,0,5.004279079202999e-07,0,5.004279079202999e-07,0,5.004279079202999e-07,0,5.004279079202999e-07,0,5.004279079202999e-07,-6.11168367423327e-06,5.004279079202999e-07,0,5.004279079202999e-07,0.05403421832162236
  ,  ,  ,  ,5.005735819880999e-07,0,5.005735819880999e-07,0,5.005735819880999e-07,0,5.005735819880999e-07,0,5.005735819880999e-07,0,5.005735819880999e-07,1.284623542671155e-05,5.005735819880999e-07,0,5.005735819880999e-07,0.05436880494279994
  ,  ,  ,  ,5.008580458386999e-07,0,5.008580458386999e-07,0,5.008580458386999e-07,0,5.008580458386999e-07,0,5.008580458386999e-07,0,5.008580458386999e-07,-5.379003454276271e-06,5.008580458386999e-07,0,5.008580458386999e-07,0.05502330504264125
  ,  ,  ,  ,5.014269735401e-07,0,5.014269735401e-07,0,5.014269735401e-07,0,5.014269735401e-07,0,5.014269735401e-07,0,5.014269735401e-07,1.248802263968755e-05,5.014269735401e-07,0,5.014269735401e-07,0.05633680016737466
  ,  ,  ,  ,5.025648289428e-07,0,5.025648289428e-07,0,5.025648289428e-07,0,5.025648289428e-07,0,5.025648289428e-07,0,5.025648289428e-07,-5.142985476195574e-06,5.025648289428e-07,0,5.025648289428e-07,0.05898157946042465
  ,  ,  ,  ,5.037874144714e-07,0,5.037874144714e-07,0,5.037874144714e-07,0,5.037874144714e-07,0,5.037874144714e-07,0,5.037874144714e-07,1.243192751255736e-05,5.037874144714e-07,0,5.037874144714e-07,0.06184931597516266
  ,  ,  ,  ,5.050099999998999e-07,0,5.050099999998999e-07,0,5.050099999998999e-07,0,5.050099999998999e-07,0,5.050099999998999e-07,0,5.050099999998999e-07,-4.962721750583491e-06,5.050099999998999e-07,0,5.050099999998999e-07,0.0647434649813122
  ,  ,  ,  ,5.050149999999e-07,0,5.050149999999e-07,0,5.050149999999e-07,0,5.050149999999e-07,0,5.050149999999e-07,0,5.050149999999e-07,1.407398271443442e-06,5.050149999999e-07,0,5.050149999999e-07,0.06475535463662213
  ,  ,  ,  ,5.050174999999e-07,0,5.050174999999e-07,0,5.050174999999e-07,0,5.050174999999e-07,0,5.050174999999e-07,0,5.050174999999e-07,3.200757796133703e-06,5.050174999999e-07,0,5.050174999999e-07,0.06476129962645885
  ,  ,  ,  ,5.050199999999e-07,0,5.050199999999e-07,0,5.050199999999e-07,0,5.050199999999e-07,0,5.050199999999e-07,0,5.050199999999e-07,3.477448118375536e-06,5.050199999999e-07,0,5.050199999999e-07,0.06476724472441089
  ,  ,  ,  ,5.05020429135e-07,0,5.05020429135e-07,0,5.05020429135e-07,0,5.05020429135e-07,0,5.05020429135e-07,0,5.05020429135e-07,3.499466625634861e-06,5.05020429135e-07,0,5.05020429135e-07,0.06476826523516765
  ,  ,  ,  ,5.050211700775e-07,0,5.050211700775e-07,0,5.050211700775e-07,0,5.050211700775e-07,0,5.050211700775e-07,0,5.050211700775e-07,3.532596534977762e-06,5.050211700775e-07,0,5.050211700775e-07,0.06477002725184536
  ,  ,  ,  ,5.05021820356e-07,0,5.05021820356e-07,0,5.05021820356e-07,0,5.05021820356e-07,0,5.05021820356e-07,0,5.05021820356e-07,3.554919774729154e-06,5.05021820356e-07,0,5.05021820356e-07,0.06477157367049713
  ,  ,  ,  ,5.05023120913e-07,0,5.05023120913e-07,0,5.05023120913e-07,0,5.05023120913e-07,0,5.05023120913e-07,0,5.05023120913e-07,3.58847642231206e-06,5.05023120913e-07,0,5.05023120913e-07,0.06477466652974287
  ,  ,  ,  ,5.050257220271e-07,0,5.050257220271e-07,0,5.050257220271e-07,0,5.050257220271e-07,0,5.050257220271e-07,0,5.050257220271e-07,3.631699833870934e-06,5.050257220271e-07,0,5.050257220271e-07,0.0647808523360032
  ,  ,  ,  ,5.050304382331999e-07,0,5.050304382331999e-07,0,5.050304382331999e-07,0,5.050304382331999e-07,0,5.050304382331999e-07,0,5.050304382331999e-07,3.674961708474543e-06,5.050304382331999e-07,0,5.050304382331999e-07,0.06479206842011215
  ,  ,  ,  ,5.050358898524e-07,0,5.050358898524e-07,0,5.050358898524e-07,0,5.050358898524e-07,0,5.050358898524e-07,0,5.050358898524e-07,3.700384818493207e-06,5.050358898524e-07,0,5.050358898524e-07,0.06480503394313628
  ,  ,  ,  ,5.050436191798e-07,0,5.050436191798e-07,0,5.050436191798e-07,0,5.050436191798e-07,0,5.050436191798e-07,0,5.050436191798e-07,3.716875880607679e-06,5.050436191798e-07,0,5.050436191798e-07,0.06482341739447878
  ,  ,  ,  ,5.050495940696e-07,0,5.050495940696e-07,0,5.050495940696e-07,0,5.050495940696e-07,0,5.050495940696e-07,0,5.050495940696e-07,3.7217431909516e-06,5.050495940696e-07,0,5.050495940696e-07,0.06483762879494459
  ,  ,  ,  ,5.050562410751e-07,0,5.050562410751e-07,0,5.050562410751e-07,0,5.050562410751e-07,0,5.050562410751e-07,0,5.050562410751e-07,3.724156325769516e-06,5.050562410751e-07,0,5.050562410751e-07,0.06485343956171907
  ,  ,  ,  ,5.050609664509e-07,0,5.050609664509e-07,0,5.050609664509e-07,0,5.050609664509e-07,0,5.050609664509e-07,0,5.050609664509e-07,3.724916499405303e-06,5.050609664509e-07,0,5.050609664509e-07,0.06486467994714362
  ,  ,  ,  ,5.050656793819e-07,0,5.050656793819e-07,0,5.050656793819e-07,0,5.050656793819e-07,0,5.050656793819e-07,0,5.050656793819e-07,3.725310767670704e-06,5.050656793819e-07,0,5.050656793819e-07,0.06487589111406178
  ,  ,  ,  ,5.05067706e-07,0,5.05067706e-07,0,5.05067706e-07,0,5.05067706e-07,0,5.05067706e-07,0,5.05067706e-07,3.725410675459804e-06,5.05067706e-07,0,5.05067706e-07,0.06488071217109459
  ,  ,  ,  ,5.050703096494e-07,0,5.050703096494e-07,0,5.050703096494e-07,0,5.050703096494e-07,0,5.050703096494e-07,0,5.050703096494e-07,-0.001930551702417401,5.050703096494e-07,0,5.050703096494e-07,0.06488690601411001
  ,  ,  ,  ,5.050731597492999e-07,0,5.050731597492999e-07,0,5.050731597492999e-07,0,5.050731597492999e-07,0,5.050731597492999e-07,0,5.050731597492999e-07,-0.005642848771411637,5.050731597492999e-07,0,5.050731597492999e-07,0.06489368627423708
  ,  ,  ,  ,5.050755192961e-07,0,5.050755192961e-07,0,5.050755192961e-07,0,5.050755192961e-07,0,5.050755192961e-07,0,5.050755192961e-07,-0.007838663485396011,5.050755192961e-07,0,5.050755192961e-07,0.0648992996368685
  ,  ,  ,  ,5.050785825384e-07,0,5.050785825384e-07,0,5.050785825384e-07,0,5.050785825384e-07,0,5.050785825384e-07,0,5.050785825384e-07,-0.009701793063878996,5.050785825384e-07,0,5.050785825384e-07,0.06490658723463469
  ,  ,  ,  ,5.050814681273e-07,0,5.050814681273e-07,0,5.050814681273e-07,0,5.050814681273e-07,0,5.050814681273e-07,0,5.050814681273e-07,-0.01076565380518528,5.050814681273e-07,0,5.050814681273e-07,0.06491345233507584
  ,  ,  ,  ,5.050844629512e-07,0,5.050844629512e-07,0,5.050844629512e-07,0,5.050844629512e-07,0,5.050844629512e-07,0,5.050844629512e-07,-0.01144718009521447,5.050844629512e-07,0,5.050844629512e-07,0.06492057746828062
  ,  ,  ,  ,5.050879913945e-07,0,5.050879913945e-07,0,5.050879913945e-07,0,5.050879913945e-07,0,5.050879913945e-07,0,5.050879913945e-07,-0.01192685553949848,5.050879913945e-07,0,5.050879913945e-07,0.06492897236076356
  ,  ,  ,  ,5.050925288527e-07,0,5.050925288527e-07,0,5.050925288527e-07,0,5.050925288527e-07,0,5.050925288527e-07,0,5.050925288527e-07,-0.01226242511780439,5.050925288527e-07,0,5.050925288527e-07,0.06493976822340558
  ,  ,  ,  ,5.050987226066e-07,0,5.050987226066e-07,0,5.050987226066e-07,0,5.050987226066e-07,0,5.050987226066e-07,0,5.050987226066e-07,-0.01247601053262295,5.050987226066e-07,0,5.050987226066e-07,0.06495450544384473
  ,  ,  ,  ,5.051077131012e-07,0,5.051077131012e-07,0,5.051077131012e-07,0,5.051077131012e-07,0,5.051077131012e-07,0,5.051077131012e-07,-0.01259149740753917,5.051077131012e-07,0,5.051077131012e-07,0.06497589831856385
  ,  ,  ,  ,5.051186218841e-07,0,5.051186218841e-07,0,5.051186218841e-07,0,5.051186218841e-07,0,5.051186218841e-07,0,5.051186218841e-07,-0.01262897900630441,5.051186218841e-07,0,5.051186218841e-07,0.06500185763365166
  ,  ,  ,  ,5.051305487315e-07,0,5.051305487315e-07,0,5.051305487315e-07,0,5.051305487315e-07,0,5.051305487315e-07,0,5.051305487315e-07,-0.01263272726079868,5.051305487315e-07,0,5.051305487315e-07,0.06503024195863805
  ,  ,  ,  ,5.051441653248e-07,0,5.051441653248e-07,0,5.051441653248e-07,0,5.051441653248e-07,0,5.051441653248e-07,0,5.051441653248e-07,-0.01255067448446991,5.051441653248e-07,0,5.051441653248e-07,0.06506265065855982
  ,  ,  ,  ,5.051604997029e-07,0,5.051604997029e-07,0,5.051604997029e-07,0,5.051604997029e-07,0,5.051604997029e-07,0,5.051604997029e-07,-0.01201635828091042,5.051604997029e-07,0,5.051604997029e-07,0.06510153214935441
  ,  ,  ,  ,5.051657093118999e-07,0,5.051657093118999e-07,0,5.051657093118999e-07,0,5.051657093118999e-07,0,5.051657093118999e-07,0,5.051657093118999e-07,-0.01170562726928734,5.051657093118999e-07,0,5.051657093118999e-07,0.06511393379581695
  ,  ,  ,  ,5.051683141164999e-07,0,5.051683141164999e-07,0,5.051683141164999e-07,0,5.051683141164999e-07,0,5.051683141164999e-07,0,5.051683141164999e-07,-0.01152680455375963,5.051683141164999e-07,0,5.051683141164999e-07,0.06512013479464632
  ,  ,  ,  ,5.051735237255e-07,0,5.051735237255e-07,0,5.051735237255e-07,0,5.051735237255e-07,0,5.051735237255e-07,0,5.051735237255e-07,-0.01097783192383864,5.051735237255e-07,0,5.051735237255e-07,0.06513253714347453
  ,  ,  ,  ,5.05175856082e-07,0,5.05175856082e-07,0,5.05175856082e-07,0,5.05175856082e-07,0,5.05175856082e-07,0,5.05175856082e-07,0.05584172985900555,5.05175856082e-07,0,5.05175856082e-07,0.06513808986144795
  ,  ,  ,  ,5.051776962868e-07,0,5.051776962868e-07,0,5.051776962868e-07,0,5.051776962868e-07,0,5.051776962868e-07,0,5.051776962868e-07,0.1158414499825466,5.051776962868e-07,0,5.051776962868e-07,0.06514247096393605
  ,  ,  ,  ,5.051788408327e-07,0,5.051788408327e-07,0,5.051788408327e-07,0,5.051788408327e-07,0,5.051788408327e-07,0,5.051788408327e-07,0.1220698323051754,5.051788408327e-07,0,5.051788408327e-07,0.0651451958927235
  ,  ,  ,  ,5.051799484686e-07,0,5.051799484686e-07,0,5.051799484686e-07,0,5.051799484686e-07,0,5.051799484686e-07,0,5.051799484686e-07,0.1237163847572233,5.051799484686e-07,0,5.051799484686e-07,0.06514783296788368
  ,  ,  ,  ,5.051810718333e-07,0,5.051810718333e-07,0,5.051810718333e-07,0,5.051810718333e-07,0,5.051810718333e-07,0,5.051810718333e-07,0.1228810049277519,5.051810718333e-07,0,5.051810718333e-07,0.06515050751198431
  ,  ,  ,  ,5.051831320331999e-07,0,5.051831320331999e-07,0,5.051831320331999e-07,0,5.051831320331999e-07,0,5.051831320331999e-07,0,5.051831320331999e-07,0.1229966923980653,5.051831320331999e-07,0,5.051831320331999e-07,0.06515541256096352
  ,  ,  ,  ,5.051847661598e-07,0,5.051847661598e-07,0,5.051847661598e-07,0,5.051847661598e-07,0,5.051847661598e-07,0,5.051847661598e-07,0.1216624024709696,5.051847661598e-07,0,5.051847661598e-07,0.0651593032409597
  ,  ,  ,  ,5.051868298562e-07,0,5.051868298562e-07,0,5.051868298562e-07,0,5.051868298562e-07,0,5.051868298562e-07,0,5.051868298562e-07,0.1135262464726223,5.051868298562e-07,0,5.051868298562e-07,0.06516421674649303
  ,  ,  ,  ,5.051886293108e-07,0,5.051886293108e-07,0,5.051886293108e-07,0,5.051886293108e-07,0,5.051886293108e-07,0,5.051886293108e-07,0.1053019398799464,5.051886293108e-07,0,5.051886293108e-07,0.06516850117197109
  ,  ,  ,  ,5.051910308623e-07,0,5.051910308623e-07,0,5.051910308623e-07,0,5.051910308623e-07,0,5.051910308623e-07,0,5.051910308623e-07,0.09473105815460288,5.051910308623e-07,0,5.051910308623e-07,0.06517421925188988
  ,  ,  ,  ,5.05194248369e-07,0,5.05194248369e-07,0,5.05194248369e-07,0,5.05194248369e-07,0,5.05194248369e-07,0,5.05194248369e-07,0.08195954046463078,5.05194248369e-07,0,5.05194248369e-07,0.06518188027228439
  ,  ,  ,  ,5.051988752055e-07,0,5.051988752055e-07,0,5.051988752055e-07,0,5.051988752055e-07,0,5.051988752055e-07,0,5.051988752055e-07,0.06671895541814747,5.051988752055e-07,0,5.051988752055e-07,0.06519289727963937
  ,  ,  ,  ,5.052050021623e-07,0,5.052050021623e-07,0,5.052050021623e-07,0,5.052050021623e-07,0,5.052050021623e-07,0,5.052050021623e-07,0.05164849345751506,5.052050021623e-07,0,5.052050021623e-07,0.06520748680659993
  ,  ,  ,  ,5.052134594425e-07,0,5.052134594425e-07,0,5.052134594425e-07,0,5.052134594425e-07,0,5.052134594425e-07,0,5.052134594425e-07,0.03776192414601977,5.052134594425e-07,0,5.052134594425e-07,0.06522762636985477
  ,  ,  ,  ,5.05225168189e-07,0,5.05225168189e-07,0,5.05225168189e-07,0,5.05225168189e-07,0,5.05225168189e-07,0,5.05225168189e-07,0.02611924644448274,5.05225168189e-07,0,5.05225168189e-07,0.06525551077808739
  ,  ,  ,  ,5.052410385101e-07,0,5.052410385101e-07,0,5.052410385101e-07,0,5.052410385101e-07,0,5.052410385101e-07,0,5.052410385101e-07,0.01716971261699481,5.052410385101e-07,0,5.052410385101e-07,0.06529330975766906
  ,  ,  ,  ,5.052426162107e-07,0,5.052426162107e-07,0,5.052426162107e-07,0,5.052426162107e-07,0,5.052426162107e-07,0,5.052426162107e-07,0.01657266585531367,5.052426162107e-07,0,5.052426162107e-07,0.06529706766752871
  ,  ,  ,  ,5.052457716118e-07,0,5.052457716118e-07,0,5.052457716118e-07,0,5.052457716118e-07,0,5.052457716118e-07,0,5.052457716118e-07,0.01544902571391812,5.052457716118e-07,0,5.052457716118e-07,0.06530458361590938
  ,  ,  ,  ,5.052458044488e-07,0,5.052458044488e-07,0,5.052458044488e-07,0,5.052458044488e-07,0,5.052458044488e-07,0,5.052458044488e-07,0.0154377561703382,5.052458044488e-07,0,5.052458044488e-07,0.06530466183234931
  ,  ,  ,  ,5.052458208674e-07,0,5.052458208674e-07,0,5.052458208674e-07,0,5.052458208674e-07,0,5.052458208674e-07,0,5.052458208674e-07,0.01543211683288891,5.052458208674e-07,0,5.052458208674e-07,0.06530470094057614
