Vin X,Vin Y,CLK X,CLK Y,REF X,REF Y,OUTN X,OUTN Y
1.500082968395911e-07,0.7999081321972478,1.500082968395911e-07,0.001164455731206762,1.500082968395911e-07,0.8,1.500082968395911e-07,-0.0001660121255340167
1.500091484197955e-07,0.7999081294922065,1.500091484197955e-07,-0.001333160855814762,1.500091484197955e-07,0.8,1.500091484197955e-07,-0.0003188438063148866
1.5001e-07,0.7999081267872072,1.5001e-07,-0.004320200679237288,1.5001e-07,0.8,1.5001e-07,-0.0004880539420758816
1.500100995348448e-07,0.7999081264710428,1.500100995348448e-07,-0.004853320369940304,1.500100995348448e-07,0.8,1.500100995348448e-07,-0.000517947874783041
1.500102069030965e-07,0.7999081261299968,1.500102069030965e-07,-0.005424272538544079,1.500102069030965e-07,0.8,1.500102069030965e-07,-0.0005497017758366301
1.500103602183552e-07,0.7999081256430054,1.500103602183552e-07,-0.006229252080589014,1.500103602183552e-07,0.8,1.500103602183552e-07,-0.000593864146505038
1.500106668488727e-07,0.7999081246690266,1.500106668488727e-07,-0.007801597999687376,1.500106668488727e-07,0.8,1.500106668488727e-07,-0.000677916394595493
1.500112801099077e-07,0.7999081227210854,1.500112801099077e-07,-0.01080767433048256,1.500112801099077e-07,0.8,1.500112801099077e-07,-0.0008302478078252113
1.500125066319778e-07,0.7999081188252684,1.500125066319778e-07,-0.01637172964457845,1.500125066319778e-07,0.8,1.500125066319778e-07,-0.001082843330449193
1.500149596761178e-07,0.7999081110338963,1.500149596761178e-07,-0.02652753762415017,1.500149596761178e-07,0.8,1.500149596761178e-07,-0.001454041544672598
1.50017335119126e-07,0.7999081034893342,1.50017335119126e-07,-0.03602975495200946,1.50017335119126e-07,0.8,1.50017335119126e-07,-0.001718638233274439
1.500191836936381e-07,0.7999080976183673,1.500191836936381e-07,-0.04252505175607207,1.500191836936381e-07,0.8,1.500191836936381e-07,-0.001834847742738939
1.500226807239638e-07,0.799908086512542,1.500226807239638e-07,-0.0479641466352167,1.500226807239638e-07,0.8,1.500226807239638e-07,-0.00165929167615338
1.50025555532183e-07,0.7999080773832936,1.50025555532183e-07,-0.04322041644526661,1.50025555532183e-07,0.8,1.50025555532183e-07,-0.001077381416564821
1.5002880224209e-07,0.7999080670736103,1.5002880224209e-07,-0.02445091866312446,1.5002880224209e-07,0.8,1.5002880224209e-07,0.0001253365743133376
1.50031164020701e-07,0.7999080595743443,1.50031164020701e-07,4.289500731286151e-05,1.50031164020701e-07,0.8,1.50031164020701e-07,0.001273063010036418
1.500337494393591e-07,0.799908051365334,1.500337494393591e-07,0.0368397965412454,1.500337494393591e-07,0.8,1.500337494393591e-07,0.002875545872946304
1.500360022469295e-07,0.7999080442127199,1.500360022469295e-07,0.07596270042828911,1.500360022469295e-07,0.8,1.500360022469295e-07,0.004523650070213567
1.500391717850999e-07,0.7999080341500054,1.500391717850999e-07,0.1387629144789595,1.500391717850999e-07,0.8,1.500391717850999e-07,0.007231074597417061
1.500415267584421e-07,0.799908026673766,1.500415267584421e-07,0.1889964630627398,1.500415267584421e-07,0.8,1.500415267584421e-07,0.009731118223315256
1.500437467671273e-07,0.7999080196262884,1.500437467671273e-07,0.2368229151849368,1.500437467671273e-07,0.8,1.500437467671273e-07,0.01273864281832081
1.500461525511272e-07,0.7999080119893853,1.500461525511272e-07,0.286859543307394,1.500461525511272e-07,0.8,1.500461525511272e-07,0.01687746632658306
1.500488101589166e-07,0.7999080035534856,1.500488101589166e-07,0.3385071877530265,1.500488101589166e-07,0.8,1.500488101589166e-07,0.02230885974099119
1.500519037117312e-07,0.7999079937343063,1.500519037117312e-07,0.3942075473307979,1.500519037117312e-07,0.8,1.500519037117312e-07,0.02882521120575412
1.500556245238463e-07,0.7999079819248935,1.500556245238463e-07,0.4570376039322647,1.500556245238463e-07,0.8,1.500556245238463e-07,0.03542876846863516
1.500598127881314e-07,0.7999079686328061,1.500598127881314e-07,0.5246605049879236,1.500598127881314e-07,0.8,1.500598127881314e-07,0.04005909219920256
1.500644538138425e-07,0.7999079539050031,1.500644538138425e-07,0.597274460767298,1.500644538138425e-07,0.8,1.500644538138425e-07,0.04137692314022117
1.500700530455736e-07,0.799907936138102,1.500700530455736e-07,0.6824632760618748,1.500700530455736e-07,0.8,1.500700530455736e-07,0.03837491126612452
1.500767928116733e-07,0.7999079147545934,1.500767928116733e-07,0.7818748925290026,1.500767928116733e-07,0.8,1.500767928116733e-07,0.02996276707754346
1.500848787629172e-07,0.7999078891034793,1.500848787629172e-07,0.8965215926053757,1.500848787629172e-07,0.8,1.500848787629172e-07,0.01587581565304562
1.500932325292089e-07,0.7999078626067692,1.500932325292089e-07,1.008840293519814,1.500932325292089e-07,0.8,1.500932325292089e-07,-0.001064051346805124
1.501015881646096e-07,0.7999078361081933,1.501015881646096e-07,1.113298064078416,1.501015881646096e-07,0.8,1.501015881646096e-07,-0.02281871602411053
1.501059695000485e-07,0.7999078222151053,1.501059695000485e-07,1.164655687887577,1.501059695000485e-07,0.8,1.501059695000485e-07,-0.03386425100674995
1.501100792140423e-07,0.799907809184337,1.501100792140423e-07,1.21037415437737,1.501100792140423e-07,0.8,1.501100792140423e-07,-0.04430517068272158
1.501147064285735e-07,0.7999077945138944,1.501147064285735e-07,1.258443726522589,1.501147064285735e-07,0.8,1.501147064285735e-07,-0.05617594327039271
1.501200644721444e-07,0.7999077775279387,1.501200644721444e-07,1.309124599072603,1.501200644721444e-07,0.8,1.501200644721444e-07,-0.0697806975201401
1.501248147695661e-07,0.7999077624700456,1.501248147695661e-07,1.349791705215228,1.501248147695661e-07,0.8,1.501248147695661e-07,-0.08152236680290964
1.501299917012279e-07,0.7999077460612682,1.501299917012279e-07,1.390050425258657,1.501299917012279e-07,0.8,1.501299917012279e-07,-0.09359960502449897
1.501359863795227e-07,0.7999077270625166,1.501359863795227e-07,1.431816373658934,1.501359863795227e-07,0.8,1.501359863795227e-07,-0.1049635064480156
1.501406451728294e-07,0.7999077122989909,1.501406451728294e-07,1.460239144226801,1.501406451728294e-07,0.8,1.501406451728294e-07,-0.1085105425006271
1.501440302024203e-07,0.7999077015727641,1.501440302024203e-07,1.477438869246096,1.501440302024203e-07,0.8,1.501440302024203e-07,-0.1058543402601433
1.501468694731076e-07,0.7999076925764121,1.501468694731076e-07,1.489134482171666,1.501468694731076e-07,0.8,1.501468694731076e-07,-0.1011111309906792
1.501495705783562e-07,0.7999076840182796,1.501495705783562e-07,1.498447061092187,1.501495705783562e-07,0.8,1.501495705783562e-07,-0.09578638042595894
1.501522956309967e-07,0.7999076753847038,1.501522956309967e-07,1.506943715742291,1.501522956309967e-07,0.8,1.501522956309967e-07,-0.0899793255895777
1.501567205586376e-07,0.7999076613664664,1.501567205586376e-07,1.520528800638713,1.501567205586376e-07,0.8,1.501567205586376e-07,-0.07941806239495716
1.501616972542663e-07,0.7999076456015843,1.501616972542663e-07,1.536828178393705,1.501616972542663e-07,0.8,1.501616972542663e-07,-0.06552373911232787
1.501661875140162e-07,0.7999076313788449,1.501661875140162e-07,1.552790947006781,1.501661875140162e-07,0.8,1.501661875140162e-07,-0.05184542476787855
1.50170701897206e-07,0.7999076170808813,1.50170701897206e-07,1.569774064022057,1.50170701897206e-07,0.8,1.50170701897206e-07,-0.03854706758423685
1.501754111770578e-07,0.7999076021669079,1.501754111770578e-07,1.587932370074745,1.501754111770578e-07,0.8,1.501754111770578e-07,-0.02638151391692773
1.501803570614352e-07,0.7999075865050175,1.501803570614352e-07,1.606857806865938,1.501803570614352e-07,0.8,1.501803570614352e-07,-0.0160062935717917
1.50185690249392e-07,0.7999075696182716,1.50185690249392e-07,1.626511012971077,1.50185690249392e-07,0.8,1.50185690249392e-07,-0.007542156435157886
1.501915650179631e-07,0.7999075510186135,1.501915650179631e-07,1.646776254714956,1.501915650179631e-07,0.8,1.501915650179631e-07,-0.001040806254317707
1.501981336100795e-07,0.79990753022468,1.501981336100795e-07,1.667413165383691,1.501981336100795e-07,0.8,1.501981336100795e-07,0.002994615352225618
1.50205586674292e-07,0.79990750663386,1.50205586674292e-07,1.688109117027843,1.50205586674292e-07,0.8,1.50205586674292e-07,0.005499580099059511
1.502143071945621e-07,0.7999074790353434,1.502143071945621e-07,1.708770499012754,1.502143071945621e-07,0.8,1.502143071945621e-07,0.006771092938836517
1.502244842382583e-07,0.7999074468328724,1.502244842382583e-07,1.728518726560655,1.502244842382583e-07,0.8,1.502244842382583e-07,0.006907438209970976
1.502366854518264e-07,0.799907408233451,1.502366854518264e-07,1.746990405298824,1.502366854518264e-07,0.8,1.502366854518264e-07,0.006146678611618751
1.502517429592506e-07,0.7999073606099405,1.502517429592506e-07,1.763680799915866,1.502517429592506e-07,0.8,1.502517429592506e-07,0.004791047240821413
1.502701465119105e-07,0.7999073024216591,1.502701465119105e-07,1.777466187452476,1.502701465119105e-07,0.8,1.502701465119105e-07,0.003249848898684005
1.502898614536158e-07,0.7999072401090347,1.502898614536158e-07,1.786730564503564,1.502898614536158e-07,0.8,1.502898614536158e-07,0.002023416615834087
1.503115156846985e-07,0.7999071716931813,1.503115156846985e-07,1.792756314609459,1.503115156846985e-07,0.8,1.503115156846985e-07,0.001164594911092812
1.503359961885982e-07,0.7999070943809216,1.503359961885982e-07,1.796495665097807,1.503359961885982e-07,0.8,1.503359961885982e-07,0.0006245929378367171
1.503644591092473e-07,0.799907004535948,1.503644591092473e-07,1.798636046562632,1.503644591092473e-07,0.8,1.503644591092473e-07,0.0003247672057545214
1.503987389587956e-07,0.7999068963926523,1.503987389587956e-07,1.799705810258371,1.503987389587956e-07,0.8,1.503987389587956e-07,0.0001863487034676595
1.50441599296431e-07,0.7999067612775558,1.50441599296431e-07,1.800107991354558,1.50441599296431e-07,0.8,1.50441599296431e-07,0.0001460824667252843
1.504707996482157e-07,0.7999066692868432,1.504707996482157e-07,1.800118312762591,1.504707996482157e-07,0.8,1.504707996482157e-07,0.0001536210863556328
1.505000000000003e-07,0.7999065773463973,1.505000000000003e-07,1.800077251605862,1.505000000000003e-07,0.8,1.505000000000003e-07,0.0001678988921786795
1.505584007035697e-07,0.7999063936165036,1.505584007035697e-07,1.800019588404272,1.505584007035697e-07,0.8,1.505584007035697e-07,0.0001813183876903873
1.506752021107083e-07,0.7999060267620939,1.506752021107083e-07,1.79998608376898,1.506752021107083e-07,0.8,1.506752021107083e-07,0.000187130049153461
1.508376010553543e-07,0.7999055180395582,1.508376010553543e-07,1.799986553833701,1.508376010553543e-07,0.8,1.508376010553543e-07,0.00018751122156958
1.510000000000004e-07,0.7999050108909853,1.510000000000004e-07,1.799991868550765,1.510000000000004e-07,0.8,1.510000000000004e-07,0.0001877315268818419
1.512500000000004e-07,0.7999042332728667,1.512500000000004e-07,1.799998231621909,1.512500000000004e-07,0.8,1.512500000000004e-07,0.0001491620281129655
1.515000000000004e-07,0.7999034594354547,1.515000000000004e-07,1.799998722370492,1.515000000000004e-07,0.8,1.515000000000004e-07,0.0001061032955612272
1.520000000000004e-07,0.7999019232247984,1.520000000000004e-07,1.799993665588327,1.520000000000004e-07,0.8,1.520000000000004e-07,0.0001686259387386385
1.525000000000004e-07,0.7999004025016018,1.525000000000004e-07,1.799994998468127,1.525000000000004e-07,0.8,1.525000000000004e-07,0.0001291875398379305
1.530000000000004e-07,0.7998988975060048,1.530000000000004e-07,1.799991078644541,1.530000000000004e-07,0.8,1.530000000000004e-07,0.0001356220295193176
1.535000000000004e-07,0.7998974084756636,1.535000000000004e-07,1.799997350731767,1.535000000000004e-07,0.8,1.535000000000004e-07,8.632167631488042e-05
1.540000000000004e-07,0.7998959356457135,1.540000000000004e-07,1.799996767769874,1.540000000000004e-07,0.8,1.540000000000004e-07,2.671072456124945e-05
1.545000000000004e-07,0.7998944792487311,1.545000000000004e-07,1.799993201300802,1.545000000000004e-07,0.8,1.545000000000004e-07,4.267380647395091e-05
1.550000000000004e-07,0.7998930395146987,1.550000000000004e-07,1.799999100924173,1.550000000000004e-07,0.8,1.550000000000004e-07,0.0001600885822575138
1.5501e-07,0.7998930108915461,1.5501e-07,1.799999058234367,1.5501e-07,0.8,1.5501e-07,0.0001620585345692141
1.550103329602078e-07,0.7998930099386252,1.550103329602078e-07,1.799651732904096,1.550103329602078e-07,0.8,1.550103329602078e-07,5.659502762346377e-05
1.550107574216882e-07,0.7998930087238417,1.550107574216882e-07,1.799229271590718,1.550107574216882e-07,0.8,1.550107574216882e-07,-8.490380785930857e-05
1.5501151202938e-07,0.7998930065642293,1.5501151202938e-07,1.798535225566528,1.5501151202938e-07,0.8,1.5501151202938e-07,-0.0003244208782296043
1.550130212447635e-07,0.7998930022451203,1.550130212447635e-07,1.79719183257372,1.550130212447635e-07,0.8,1.550130212447635e-07,-0.0007375453872065553
1.55014462190819e-07,0.7998929981215296,1.55014462190819e-07,1.795931077237241,1.55014462190819e-07,0.8,1.55014462190819e-07,-0.001069987965552885
1.550157092369326e-07,0.7998929945529405,1.550157092369326e-07,1.795132438603622,1.550157092369326e-07,0.8,1.550157092369326e-07,-0.001216824675838297
1.550169523706046e-07,0.7998929909956519,1.550169523706046e-07,1.794717613059857,1.550169523706046e-07,0.8,1.550169523706046e-07,-0.001208117920047734
1.550185331931996e-07,0.7998929864722006,1.550185331931996e-07,1.794942616126756,1.550185331931996e-07,0.8,1.550185331931996e-07,-0.0009317107089658338
1.5502e-07,0.7998929822751514,1.5502e-07,1.796020572961415,1.5502e-07,0.8,1.5502e-07,-0.0004015351048084299
1.550201285753358e-07,0.7998929819072591,1.550201285753358e-07,1.796308609183227,1.550201285753358e-07,0.8,1.550201285753358e-07,-0.0002844210914713638
1.55020269807012e-07,0.7998929815031547,1.55020269807012e-07,1.796624762851259,1.55020269807012e-07,0.8,1.55020269807012e-07,-0.0001570540081965884
1.550204852797586e-07,0.7998929808866276,1.550204852797586e-07,1.797105680499347,1.550204852797586e-07,0.8,1.550204852797586e-07,2.721911833041493e-05
1.550209162252517e-07,0.7998929796535831,1.550209162252517e-07,1.79806247522403,1.550209162252517e-07,0.8,1.550209162252517e-07,0.0003213127510826691
1.55021778116238e-07,0.7998929771875316,1.55021778116238e-07,1.799951359551492,1.55021778116238e-07,0.8,1.55021778116238e-07,0.0008670995761832775
1.550235018982105e-07,0.7998929722555793,1.550235018982105e-07,1.803784302627042,1.550235018982105e-07,0.8,1.550235018982105e-07,0.00186981449261895
1.550263131812226e-07,0.7998929642125837,1.550263131812226e-07,1.809685110290436,1.550263131812226e-07,0.8,1.550263131812226e-07,0.003149185967976711
1.550310444976157e-07,0.799892950677637,1.550310444976157e-07,1.818744460157558,1.550310444976157e-07,0.8,1.550310444976157e-07,0.00454604536615457
1.550354521466225e-07,0.7998929380699723,1.550354521466225e-07,1.825929233710343,1.550354521466225e-07,0.8,1.550354521466225e-07,0.00512735757330633
1.550393459691023e-07,0.7998929269331531,1.550393459691023e-07,1.82909167976402,1.550393459691023e-07,0.8,1.550393459691023e-07,0.004665531600682163
1.550430195020201e-07,0.7998929164273294,1.550430195020201e-07,1.826133339405948,1.550430195020201e-07,0.8,1.550430195020201e-07,0.002788302905220333
1.550470122472101e-07,0.7998929050096357,1.550470122472101e-07,1.813876375664083,1.550470122472101e-07,0.8,1.550470122472101e-07,-0.001282458937397191
1.550515435748063e-07,0.7998928920531129,1.550515435748063e-07,1.787620831890043,1.550515435748063e-07,0.8,1.550515435748063e-07,-0.0087485278701159
1.550585067179144e-07,0.7998928721459551,1.550585067179144e-07,1.718876140050909,1.550585067179144e-07,0.8,1.550585067179144e-07,-0.02336567559230394
1.550654604599384e-07,0.7998928522689485,1.550654604599384e-07,1.614384657237108,1.550654604599384e-07,0.8,1.550654604599384e-07,-0.04083836650095282
1.550705726215451e-07,0.7998928376581167,1.550705726215451e-07,1.518553222668758,1.550705726215451e-07,0.8,1.550705726215451e-07,-0.0540483611176845
1.550753879697519e-07,0.7998928238972114,1.550753879697519e-07,1.416811523643729,1.550753879697519e-07,0.8,1.550753879697519e-07,-0.06608245359580635
1.550807183695261e-07,0.7998928086662648,1.550807183695261e-07,1.29486185831974,1.550807183695261e-07,0.8,1.550807183695261e-07,-0.07864070740535227
1.550860273689372e-07,0.7998927934983793,1.550860273689372e-07,1.166976870798086,1.550860273689372e-07,0.8,1.550860273689372e-07,-0.09037669105789656
1.550915206923155e-07,0.7998927778058867,1.550915206923155e-07,1.030307309154766,1.550915206923155e-07,0.8,1.550915206923155e-07,-0.1021383622156368
1.550968874870252e-07,0.799892762476816,1.550968874870252e-07,0.8943183742601667,1.550968874870252e-07,0.8,1.550968874870252e-07,-0.1137235586895316
1.551015186818895e-07,0.7998927492503927,1.551015186818895e-07,0.7764923772249136,1.551015186818895e-07,0.8,1.551015186818895e-07,-0.1239804831298766
1.55106410923203e-07,0.7998927352800141,1.55106410923203e-07,0.6534645359815175,1.55106410923203e-07,0.8,1.55106410923203e-07,-0.1350503338185209
1.55112289821014e-07,0.7998927184942656,1.55112289821014e-07,0.5118282755711203,1.55112289821014e-07,0.8,1.55112289821014e-07,-0.1479880698498953
1.551176974979223e-07,0.7998927030560404,1.551176974979223e-07,0.3928928738737076,1.551176974979223e-07,0.8,1.551176974979223e-07,-0.1588700639141644
1.55122505999074e-07,0.7998926893300501,1.55122505999074e-07,0.3004527893217113,1.55122505999074e-07,0.8,1.55122505999074e-07,-0.1679107300149406
1.551270405883886e-07,0.799892676387384,1.551270405883886e-07,0.2268972499739249,1.551270405883886e-07,0.8,1.551270405883886e-07,-0.1755840685153086
1.551317530955031e-07,0.7998926629383805,1.551317530955031e-07,0.1648061409208096,1.551317530955031e-07,0.8,1.551317530955031e-07,-0.1820178934749645
1.551370409926229e-07,0.7998926478490664,1.551370409926229e-07,0.1116308850706538,1.551370409926229e-07,0.8,1.551370409926229e-07,-0.1870420557379205
1.55143267034831e-07,0.7998926300851329,1.55143267034831e-07,0.06838093420294332,1.55143267034831e-07,0.8,1.55143267034831e-07,-0.1905273989790357
1.551496832066575e-07,0.7998926117814785,1.551496832066575e-07,0.04079012440790817,1.551496832066575e-07,0.8,1.551496832066575e-07,-0.1923849820898858
1.551554226218206e-07,0.7998925954107995,1.551554226218206e-07,0.02629482345999801,1.551554226218206e-07,0.8,1.551554226218206e-07,-0.193191336071769
1.551609933194695e-07,0.7998925795234949,1.551609933194695e-07,0.01795726183656336,1.551609933194695e-07,0.8,1.551609933194695e-07,-0.1935342009792668
1.5516684324838e-07,0.7998925628421056,1.5516684324838e-07,0.01272525459245629,1.5516684324838e-07,0.8,1.5516684324838e-07,-0.1936252166046565
1.551734627746361e-07,0.7998925439689687,1.551734627746361e-07,0.009190698212015652,1.551734627746361e-07,0.8,1.551734627746361e-07,-0.193534776420746
1.551814361534914e-07,0.7998925212397693,1.551814361534914e-07,0.00667093721383574,1.551814361534914e-07,0.8,1.551814361534914e-07,-0.1932667426466589
1.551911583393656e-07,0.799892493531198,1.551911583393656e-07,0.004855900179118455,1.551911583393656e-07,0.8,1.551911583393656e-07,-0.1927991724612537
1.552017110003753e-07,0.7998924634630079,1.552017110003753e-07,0.00364130417173711,1.552017110003753e-07,0.8,1.552017110003753e-07,-0.1921826491309473
1.552133807731659e-07,0.7998924302205866,1.552133807731659e-07,0.002707836487914741,1.552133807731659e-07,0.8,1.552133807731659e-07,-0.191418483934488
1.552266353772899e-07,0.7998923924748514,1.552266353772899e-07,0.002021169687013404,1.552266353772899e-07,0.8,1.552266353772899e-07,-0.1904776826746041
1.552420900795365e-07,0.7998923484788767,1.552420900795365e-07,0.001649519685413661,1.552420900795365e-07,0.8,1.552420900795365e-07,-0.1893127945874643
1.552607209045499e-07,0.799892295462804,1.552607209045499e-07,0.001444821836120045,1.552607209045499e-07,0.8,1.552607209045499e-07,-0.187862981565359
1.552841575477496e-07,0.7998922288047831,1.552841575477496e-07,0.001295964966570618,1.552841575477496e-07,0.8,1.552841575477496e-07,-0.1860109912653585
1.553122691039259e-07,0.7998921488997953,1.553122691039259e-07,0.001167384903607472,1.553122691039259e-07,0.8,1.553122691039259e-07,-0.1837267060299513
1.55343433912653e-07,0.7998920603790928,1.55343433912653e-07,0.001060565249164373,1.55343433912653e-07,0.8,1.55343433912653e-07,-0.1807181088806603
1.553746251069639e-07,0.7998919718497486,1.553746251069639e-07,0.0009921798762205041,1.553746251069639e-07,0.8,1.553746251069639e-07,-0.1759855329251174
1.554036073506542e-07,0.7998918896495246,1.554036073506542e-07,0.0009695425696307559,1.554036073506542e-07,0.8,1.554036073506542e-07,-0.169345129039728
1.554416300025162e-07,0.7998917818956465,1.554416300025162e-07,0.0009889354400487525,1.554416300025162e-07,0.8,1.554416300025162e-07,-0.156708163552345
1.555000000000005e-07,0.7998916166709668,1.555000000000005e-07,0.001086990592682802,1.555000000000005e-07,0.8,1.555000000000005e-07,-0.1230556382335101
1.555460408081386e-07,0.7998914865103656,1.555460408081386e-07,0.001146535190647777,1.555460408081386e-07,0.8,1.555460408081386e-07,-0.07948699298354732
1.555890362156515e-07,0.7998913650905191,1.555890362156515e-07,0.001097612455487898,1.555890362156515e-07,0.8,1.555890362156515e-07,-0.02268925196392883
1.55640480175842e-07,0.7998912199785004,1.55640480175842e-07,0.0009450786442849211,1.55640480175842e-07,0.8,1.55640480175842e-07,0.06504394019446964
1.556914107113922e-07,0.7998910764938685,1.556914107113922e-07,0.0009549216325273876,1.556914107113922e-07,0.8,1.556914107113922e-07,0.1692831018841841
1.557248160118638e-07,0.799890982479307,1.557248160118638e-07,0.000909365822260773,1.557248160118638e-07,0.8,1.557248160118638e-07,0.2419641402978299
1.557583969516465e-07,0.7998908880478838,1.557583969516465e-07,0.0007885250137370696,1.557583969516465e-07,0.8,1.557583969516465e-07,0.3110512119813006
1.557867709390435e-07,0.7998908083192687,1.557867709390435e-07,0.0006512278663587272,1.557867709390435e-07,0.8,1.557867709390435e-07,0.3610990617722281
1.558133453971083e-07,0.7998907336975419,1.558133453971083e-07,0.0005199643993406818,1.558133453971083e-07,0.8,1.558133453971083e-07,0.3984169026643229
1.558444953651462e-07,0.7998906462897257,1.558444953651462e-07,0.0003776330019464141,1.558444953651462e-07,0.8,1.558444953651462e-07,0.4298171888811959
1.558891054754315e-07,0.7998905212290521,1.558891054754315e-07,0.0002187216327272045,1.558891054754315e-07,0.8,1.558891054754315e-07,0.4562640594351237
1.559267384963874e-07,0.7998904158350683,1.559267384963874e-07,0.0001337828511032625,1.559267384963874e-07,0.8,1.559267384963874e-07,0.4669529042388133
1.559599356638899e-07,0.7998903229453881,1.559599356638899e-07,8.711864274436666e-05,1.559599356638899e-07,0.8,1.559599356638899e-07,0.4709704907120902
1.559799678319452e-07,0.7998902669298962,1.559799678319452e-07,6.838596589914707e-05,1.559799678319452e-07,0.8,1.559799678319452e-07,0.4717483057050872
1.560000000000005e-07,0.799890210942219,1.560000000000005e-07,5.427789213531459e-05,1.560000000000005e-07,0.8,1.560000000000005e-07,0.4717114977476022
1.56040064336111e-07,0.7998900990503651,1.56040064336111e-07,3.364585317924072e-05,1.56040064336111e-07,0.8,1.56040064336111e-07,0.4695963814477195
1.560906054868061e-07,0.799889958057778,1.560906054868061e-07,1.652868509683002e-05,1.560906054868061e-07,0.8,1.560906054868061e-07,0.4618556848990056
1.56145411134861e-07,0.7998898053693608,1.56145411134861e-07,2.331014430583426e-07,1.56145411134861e-07,0.8,1.56145411134861e-07,0.4422092246758309
1.561940025085482e-07,0.7998896701687441,1.561940025085482e-07,-2.757430909158844e-05,1.561940025085482e-07,0.8,1.561940025085482e-07,0.4065390077941237
1.562319907116341e-07,0.7998895645849804,1.562319907116341e-07,-7.996412774475599e-05,1.562319907116341e-07,0.8,1.562319907116341e-07,0.3582843498618586
1.562633765670377e-07,0.7998894774276082,1.562633765670377e-07,-0.0001641715715919789,1.562633765670377e-07,0.8,1.562633765670377e-07,0.2979442848291664
1.562910604410827e-07,0.7998894006075821,1.562910604410827e-07,-0.000259912113168446,1.562910604410827e-07,0.8,1.562910604410827e-07,0.2276345907381015
1.56306043888031e-07,0.7998893590523201,1.56306043888031e-07,-0.0002909080303469742,1.56306043888031e-07,0.8,1.56306043888031e-07,0.1865070066931105
1.563240950325838e-07,0.7998893090099084,1.563240950325838e-07,-0.000267401172940479,1.563240950325838e-07,0.8,1.563240950325838e-07,0.1415734898383516
1.563390937867684e-07,0.7998892674468363,1.563390937867684e-07,-0.0002000591712525726,1.563390937867684e-07,0.8,1.563390937867684e-07,0.1111682446941271
1.563555491866421e-07,0.7998892218653526,1.563555491866421e-07,-0.0001035634907829565,1.563555491866421e-07,0.8,1.563555491866421e-07,0.08541003823224733
1.56387290969064e-07,0.7998891339940969,1.56387290969064e-07,6.437411936767669e-05,1.56387290969064e-07,0.8,1.56387290969064e-07,0.05334614061956945
1.564128935600485e-07,0.799889063169462,1.564128935600485e-07,0.0001559266639524445,1.564128935600485e-07,0.8,1.564128935600485e-07,0.03894496419312453
1.56435349479034e-07,0.7998890010872997,1.56435349479034e-07,0.000203037798721922,1.56435349479034e-07,0.8,1.56435349479034e-07,0.03135297002752238
1.564601019508147e-07,0.7998889326969985,1.564601019508147e-07,0.0002287983084957044,1.564601019508147e-07,0.8,1.564601019508147e-07,0.0259371567966445
1.564800509754076e-07,0.7998888776097506,1.564800509754076e-07,0.0002369748120798526,1.564800509754076e-07,0.8,1.564800509754076e-07,0.02289953905149751
1.565000000000005e-07,0.7998888225504361,1.565000000000005e-07,0.0002388374777701261,1.565000000000005e-07,0.8,1.565000000000005e-07,0.02056663553666925
1.565398980491862e-07,0.7998887125156628,1.565398980491862e-07,0.0002341858418913601,1.565398980491862e-07,0.8,1.565398980491862e-07,0.0171967863628458
1.565907443190003e-07,0.7998885724489936,1.565907443190003e-07,0.0002177675581237842,1.565907443190003e-07,0.8,1.565907443190003e-07,0.01443456707683245
1.566553549716376e-07,0.7998883947280094,1.566553549716376e-07,0.0001921194464366962,1.566553549716376e-07,0.8,1.566553549716376e-07,0.01186671911579035
1.567226251157287e-07,0.799888210004422,1.567226251157287e-07,0.0001678709082940477,1.567226251157287e-07,0.8,1.567226251157287e-07,0.00953158203142836
1.567902670015312e-07,0.7998880245822292,1.567902670015312e-07,0.0001469247987702254,1.567902670015312e-07,0.8,1.567902670015312e-07,0.007521072274302762
1.568590211814908e-07,0.7998878364426264,1.568590211814908e-07,0.000126834623634815,1.568590211814908e-07,0.8,1.568590211814908e-07,0.00587354442423893
1.569368382402074e-07,0.7998876239073449,1.569368382402074e-07,0.0001042177444237274,1.569368382402074e-07,0.8,1.569368382402074e-07,0.004425314947987698
1.570000000000005e-07,0.7998874517148613,1.570000000000005e-07,8.671857364053646e-05,1.570000000000005e-07,0.8,1.570000000000005e-07,0.003516297580100403
1.57079731177394e-07,0.7998872347556253,1.57079731177394e-07,6.561205188561586e-05,1.57079731177394e-07,0.8,1.57079731177394e-07,0.002575837749883581
1.571662320355858e-07,0.7998869998873133,1.571662320355858e-07,4.747314145451418e-05,1.571662320355858e-07,0.8,1.571662320355858e-07,0.001795406734238588
1.572582301481288e-07,0.7998867506788681,1.572582301481288e-07,3.310726793856037e-05,1.572582301481288e-07,0.8,1.572582301481288e-07,0.001188049405271507
1.573586554979738e-07,0.7998864793335788,1.573586554979738e-07,2.188158591495105e-05,1.573586554979738e-07,0.8,1.573586554979738e-07,0.0007173477472320604
1.574293277489872e-07,0.7998862888134018,1.574293277489872e-07,1.623011551415169e-05,1.574293277489872e-07,0.8,1.574293277489872e-07,0.0004773657603110135
1.575000000000005e-07,0.7998860986519655,1.575000000000005e-07,1.19816580144966e-05,1.575000000000005e-07,0.8,1.575000000000005e-07,0.0002912555508233076
1.576268278152948e-07,0.7998857582913547,1.576268278152948e-07,6.954952896525146e-06,1.576268278152948e-07,0.8,1.576268278152948e-07,0.0001245148350458324
