/CLK X,/CLK Y,/out0 X,/out0 Y,/out1 X,/out1 Y,/out2 X,/out2 Y,/out3 X,/out3 Y,/out4 X,/out4 Y,/Vout X,/Vout Y,/Vin X,/Vin Y
2.024000000000015e-06,1.799995451029407,2.024000000000015e-06,1.8,2.024000000000015e-06,1.8,2.024000000000015e-06,1.8,2.024000000000015e-06,1.8,2.024000000000015e-06,0,2.024000000000015e-06,0.234375,2.024000000000015e-06,0.2811111111111202
2.028000000000015e-06,5.151507877767223e-08,2.028000000000015e-06,1.8,2.028000000000015e-06,1.8,2.028000000000015e-06,1.8,2.028000000000015e-06,1.8,2.028000000000015e-06,0,2.028000000000015e-06,0.234375,2.028000000000015e-06,0.2816666666666804
2.032000000000015e-06,1.79998890796515,2.032000000000015e-06,1.8,2.032000000000015e-06,0,2.032000000000015e-06,0,2.032000000000015e-06,0,2.032000000000015e-06,1.8,2.032000000000015e-06,0.265625,2.032000000000015e-06,0.2822222222222294
2.036000000000014e-06,0.0002805688196544231,2.036000000000014e-06,1.8,2.036000000000014e-06,0,2.036000000000014e-06,0,2.036000000000014e-06,0,2.036000000000014e-06,1.8,2.036000000000014e-06,0.265625,2.036000000000014e-06,0.2827777777777841
2.040000000000014e-06,7.305329928015421e-08,2.040000000000014e-06,1.8,2.040000000000014e-06,0,2.040000000000014e-06,0,2.040000000000014e-06,0,2.040000000000014e-06,1.8,2.040000000000014e-06,0.265625,2.040000000000014e-06,0.2833333333333353
2.044000000000014e-06,1.799994811476312,2.044000000000014e-06,1.8,2.044000000000014e-06,0,2.044000000000014e-06,0,2.044000000000014e-06,0,2.044000000000014e-06,1.8,2.044000000000014e-06,0.265625,2.044000000000014e-06,0.2838888888889018
2.048000000000014e-06,4.710237771290962e-08,2.048000000000014e-06,1.8,2.048000000000014e-06,0,2.048000000000014e-06,0,2.048000000000014e-06,0,2.048000000000014e-06,1.8,2.048000000000014e-06,0.265625,2.048000000000014e-06,0.2844444444444565
2.052000000000014e-06,1.799998252903788,2.052000000000014e-06,1.8,2.052000000000014e-06,0,2.052000000000014e-06,0,2.052000000000014e-06,0,2.052000000000014e-06,1.8,2.052000000000014e-06,0.265625,2.052000000000014e-06,0.2850000000000063
2.056000000000014e-06,0.000289019757163499,2.056000000000014e-06,1.8,2.056000000000014e-06,0,2.056000000000014e-06,0,2.056000000000014e-06,0,2.056000000000014e-06,1.8,2.056000000000014e-06,0.265625,2.056000000000014e-06,0.2855555555555629
2.060000000000014e-06,-3.936662671460188e-08,2.060000000000014e-06,1.8,2.060000000000014e-06,0,2.060000000000014e-06,0,2.060000000000014e-06,0,2.060000000000014e-06,1.8,2.060000000000014e-06,0.265625,2.060000000000014e-06,0.2861111111111269
2.064000000000014e-06,1.799995218539864,2.064000000000014e-06,1.8,2.064000000000014e-06,0,2.064000000000014e-06,0,2.064000000000014e-06,0,2.064000000000014e-06,1.8,2.064000000000014e-06,0.265625,2.064000000000014e-06,0.2866666666666766
2.068000000000013e-06,5.241742229117752e-08,2.068000000000013e-06,1.8,2.068000000000013e-06,0,2.068000000000013e-06,0,2.068000000000013e-06,0,2.068000000000013e-06,1.8,2.068000000000013e-06,0.265625,2.068000000000013e-06,0.2872222222222264
2.072000000000013e-06,1.799992826019869,2.072000000000013e-06,1.8,2.072000000000013e-06,0,2.072000000000013e-06,0,2.072000000000013e-06,0,2.072000000000013e-06,1.8,2.072000000000013e-06,0.265625,2.072000000000013e-06,0.2877777777777853
2.076000000000013e-06,0.0002748037490920058,2.076000000000013e-06,1.8,2.076000000000013e-06,0,2.076000000000013e-06,0,2.076000000000013e-06,0,2.076000000000013e-06,1.8,2.076000000000013e-06,0.265625,2.076000000000013e-06,0.2883333333333413
2.080000000000013e-06,-1.347463404492554e-08,2.080000000000013e-06,1.8,2.080000000000013e-06,0,2.080000000000013e-06,0,2.080000000000013e-06,0,2.080000000000013e-06,1.8,2.080000000000013e-06,0.265625,2.080000000000013e-06,0.2888888888888907
2.084000000000013e-06,1.79999573104873,2.084000000000013e-06,1.8,2.084000000000013e-06,0,2.084000000000013e-06,0,2.084000000000013e-06,0,2.084000000000013e-06,1.8,2.084000000000013e-06,0.265625,2.084000000000013e-06,0.2894444444444596
2.088000000000013e-06,6.33852935822319e-08,2.088000000000013e-06,1.8,2.088000000000013e-06,0,2.088000000000013e-06,0,2.088000000000013e-06,0,2.088000000000013e-06,1.8,2.088000000000013e-06,0.265625,2.088000000000013e-06,0.2900000000000154
2.092000000000013e-06,1.79998942500782,2.092000000000013e-06,1.8,2.092000000000013e-06,0,2.092000000000013e-06,0,2.092000000000013e-06,0,2.092000000000013e-06,1.8,2.092000000000013e-06,0.265625,2.092000000000013e-06,0.2905555555555627
2.096000000000013e-06,0.0002698474507213157,2.096000000000013e-06,1.8,2.096000000000013e-06,0,2.096000000000013e-06,0,2.096000000000013e-06,0,2.096000000000013e-06,1.8,2.096000000000013e-06,0.265625,2.096000000000013e-06,0.2911111111111209
2.100000000000013e-06,-6.731897647590828e-08,2.100000000000013e-06,1.8,2.100000000000013e-06,0,2.100000000000013e-06,0,2.100000000000013e-06,0,2.100000000000013e-06,1.8,2.100000000000013e-06,0.265625,2.100000000000013e-06,0.2916666666666823
2.104000000000012e-06,1.799995066894408,2.104000000000012e-06,0,2.104000000000012e-06,1.8,2.104000000000012e-06,0,2.104000000000012e-06,0,2.104000000000012e-06,1.8,2.104000000000012e-06,0.28125,2.104000000000012e-06,0.2922222222222317
2.108000000000012e-06,2.279862464377591e-08,2.108000000000012e-06,0,2.108000000000012e-06,1.8,2.108000000000012e-06,0,2.108000000000012e-06,0,2.108000000000012e-06,1.8,2.108000000000012e-06,0.28125,2.108000000000012e-06,0.2927777777777864
2.112000000000012e-06,1.799988917137,2.112000000000012e-06,0,2.112000000000012e-06,1.8,2.112000000000012e-06,0,2.112000000000012e-06,0,2.112000000000012e-06,1.8,2.112000000000012e-06,0.28125,2.112000000000012e-06,0.2933333333333414
2.116000000000012e-06,0.0002727012436826794,2.116000000000012e-06,0,2.116000000000012e-06,1.8,2.116000000000012e-06,0,2.116000000000012e-06,0,2.116000000000012e-06,1.8,2.116000000000012e-06,0.28125,2.116000000000012e-06,0.2938888888889021
2.120000000000012e-06,-5.209672725669408e-09,2.120000000000012e-06,0,2.120000000000012e-06,1.8,2.120000000000012e-06,0,2.120000000000012e-06,0,2.120000000000012e-06,1.8,2.120000000000012e-06,0.28125,2.120000000000012e-06,0.2944444444444461
2.124000000000012e-06,1.799998550723465,2.124000000000012e-06,0,2.124000000000012e-06,1.8,2.124000000000012e-06,0,2.124000000000012e-06,0,2.124000000000012e-06,1.8,2.124000000000012e-06,0.28125,2.124000000000012e-06,0.2950000000000093
2.128000000000012e-06,1.779329803610063e-09,2.128000000000012e-06,0,2.128000000000012e-06,1.8,2.128000000000012e-06,0,2.128000000000012e-06,0,2.128000000000012e-06,1.8,2.128000000000012e-06,0.28125,2.128000000000012e-06,0.2955555555555645
2.132000000000012e-06,1.799990656476366,2.132000000000012e-06,0,2.132000000000012e-06,1.8,2.132000000000012e-06,0,2.132000000000012e-06,0,2.132000000000012e-06,1.8,2.132000000000012e-06,0.28125,2.132000000000012e-06,0.2961111111111181
2.136000000000011e-06,0.0002274804707568676,2.136000000000011e-06,0,2.136000000000011e-06,1.8,2.136000000000011e-06,0,2.136000000000011e-06,0,2.136000000000011e-06,1.8,2.136000000000011e-06,0.28125,2.136000000000011e-06,0.2966666666666751
2.140000000000011e-06,-2.459667483324088e-08,2.140000000000011e-06,0,2.140000000000011e-06,1.8,2.140000000000011e-06,0,2.140000000000011e-06,0,2.140000000000011e-06,1.8,2.140000000000011e-06,0.28125,2.140000000000011e-06,0.2972222222222238
2.144000000000011e-06,1.799996241481406,2.144000000000011e-06,0,2.144000000000011e-06,1.8,2.144000000000011e-06,0,2.144000000000011e-06,0,2.144000000000011e-06,1.8,2.144000000000011e-06,0.28125,2.144000000000011e-06,0.2977777777777865
2.148000000000011e-06,1.988532951999927e-09,2.148000000000011e-06,0,2.148000000000011e-06,1.8,2.148000000000011e-06,0,2.148000000000011e-06,0,2.148000000000011e-06,1.8,2.148000000000011e-06,0.28125,2.148000000000011e-06,0.2983333333333366
2.152000000000011e-06,1.799991430654716,2.152000000000011e-06,0,2.152000000000011e-06,1.8,2.152000000000011e-06,0,2.152000000000011e-06,0,2.152000000000011e-06,1.8,2.152000000000011e-06,0.28125,2.152000000000011e-06,0.2988888888888973
2.156000000000011e-06,0.0002691887583252594,2.156000000000011e-06,0,2.156000000000011e-06,1.8,2.156000000000011e-06,0,2.156000000000011e-06,0,2.156000000000011e-06,1.8,2.156000000000011e-06,0.28125,2.156000000000011e-06,0.2994444444444552
2.160000000000011e-06,-6.146795126338931e-08,2.160000000000011e-06,0,2.160000000000011e-06,1.8,2.160000000000011e-06,0,2.160000000000011e-06,0,2.160000000000011e-06,1.8,2.160000000000011e-06,0.28125,2.160000000000011e-06,0.3000000000000015
2.164000000000011e-06,1.799995079574257,2.164000000000011e-06,0,2.164000000000011e-06,1.8,2.164000000000011e-06,0,2.164000000000011e-06,0,2.164000000000011e-06,1.8,2.164000000000011e-06,0.28125,2.164000000000011e-06,0.3005555555555643
2.16800000000001e-06,6.278416238965455e-08,2.16800000000001e-06,0,2.16800000000001e-06,1.8,2.16800000000001e-06,0,2.16800000000001e-06,0,2.16800000000001e-06,1.8,2.16800000000001e-06,0.28125,2.16800000000001e-06,0.3011111111111259
2.17200000000001e-06,1.799990063742251,2.17200000000001e-06,0,2.17200000000001e-06,1.8,2.17200000000001e-06,0,2.17200000000001e-06,0,2.17200000000001e-06,1.8,2.17200000000001e-06,0.28125,2.17200000000001e-06,0.3016666666666703
2.17600000000001e-06,0.0002693345277052376,2.17600000000001e-06,0,2.17600000000001e-06,1.8,2.17600000000001e-06,0,2.17600000000001e-06,0,2.17600000000001e-06,1.8,2.17600000000001e-06,0.28125,2.17600000000001e-06,0.3022222222222368
2.18000000000001e-06,7.06544565912506e-08,2.18000000000001e-06,0,2.18000000000001e-06,1.8,2.18000000000001e-06,0,2.18000000000001e-06,0,2.18000000000001e-06,1.8,2.18000000000001e-06,0.28125,2.18000000000001e-06,0.3027777777777791
2.18400000000001e-06,1.799994703425614,2.18400000000001e-06,0,2.18400000000001e-06,1.8,2.18400000000001e-06,0,2.18400000000001e-06,0,2.18400000000001e-06,1.8,2.18400000000001e-06,0.28125,2.18400000000001e-06,0.3033333333333484
2.18800000000001e-06,4.299881853575209e-08,2.18800000000001e-06,0,2.18800000000001e-06,1.8,2.18800000000001e-06,0,2.18800000000001e-06,0,2.18800000000001e-06,1.8,2.18800000000001e-06,0.28125,2.18800000000001e-06,0.3038888888888953
2.19200000000001e-06,1.799998142862862,2.19200000000001e-06,0,2.19200000000001e-06,1.8,2.19200000000001e-06,0,2.19200000000001e-06,0,2.19200000000001e-06,1.8,2.19200000000001e-06,0.28125,2.19200000000001e-06,0.3044444444444534
2.19600000000001e-06,0.0002748054673925196,2.19600000000001e-06,0,2.19600000000001e-06,1.8,2.19600000000001e-06,0,2.19600000000001e-06,0,2.19600000000001e-06,1.8,2.19600000000001e-06,0.28125,2.19600000000001e-06,0.3050000000000094
2.200000000000009e-06,-2.374212433403503e-08,2.200000000000009e-06,0,2.200000000000009e-06,1.8,2.200000000000009e-06,0,2.200000000000009e-06,0,2.200000000000009e-06,1.8,2.200000000000009e-06,0.28125,2.200000000000009e-06,0.3055555555555569
2.204000000000009e-06,1.799995369919522,2.204000000000009e-06,0,2.204000000000009e-06,1.8,2.204000000000009e-06,0,2.204000000000009e-06,0,2.204000000000009e-06,1.8,2.204000000000009e-06,0.28125,2.204000000000009e-06,0.3061111111111212
2.208000000000009e-06,5.314808830201436e-09,2.208000000000009e-06,0,2.208000000000009e-06,1.8,2.208000000000009e-06,0,2.208000000000009e-06,0,2.208000000000009e-06,1.8,2.208000000000009e-06,0.28125,2.208000000000009e-06,0.306666666666674
2.212000000000009e-06,1.799993373159384,2.212000000000009e-06,0,2.212000000000009e-06,1.8,2.212000000000009e-06,0,2.212000000000009e-06,0,2.212000000000009e-06,1.8,2.212000000000009e-06,0.28125,2.212000000000009e-06,0.3072222222222303
2.216000000000009e-06,-0.0001123894737687356,2.216000000000009e-06,0,2.216000000000009e-06,1.8,2.216000000000009e-06,0,2.216000000000009e-06,0,2.216000000000009e-06,1.8,2.216000000000009e-06,0.28125,2.216000000000009e-06,0.3077777777777811
2.220000000000009e-06,2.714603260069141e-08,2.220000000000009e-06,0,2.220000000000009e-06,1.8,2.220000000000009e-06,0,2.220000000000009e-06,0,2.220000000000009e-06,1.8,2.220000000000009e-06,0.28125,2.220000000000009e-06,0.3083333333333346
2.224000000000009e-06,1.799995871606332,2.224000000000009e-06,0,2.224000000000009e-06,1.8,2.224000000000009e-06,0,2.224000000000009e-06,0,2.224000000000009e-06,1.8,2.224000000000009e-06,0.28125,2.224000000000009e-06,0.3088888888888932
2.228000000000009e-06,1.071975061618225e-08,2.228000000000009e-06,0,2.228000000000009e-06,1.8,2.228000000000009e-06,0,2.228000000000009e-06,0,2.228000000000009e-06,1.8,2.228000000000009e-06,0.28125,2.228000000000009e-06,0.3094444444444517
2.232000000000008e-06,1.799989389826074,2.232000000000008e-06,0,2.232000000000008e-06,1.8,2.232000000000008e-06,0,2.232000000000008e-06,0,2.232000000000008e-06,1.8,2.232000000000008e-06,0.28125,2.232000000000008e-06,0.3100000000000132
2.236000000000008e-06,1.140556725288479e-05,2.236000000000008e-06,0,2.236000000000008e-06,1.8,2.236000000000008e-06,0,2.236000000000008e-06,0,2.236000000000008e-06,1.8,2.236000000000008e-06,0.28125,2.236000000000008e-06,0.3105555555555675
2.240000000000008e-06,7.67581340993008e-08,2.240000000000008e-06,0,2.240000000000008e-06,1.8,2.240000000000008e-06,0,2.240000000000008e-06,0,2.240000000000008e-06,1.8,2.240000000000008e-06,0.28125,2.240000000000008e-06,0.3111111111111123
2.244000000000008e-06,1.799995223243755,2.244000000000008e-06,0,2.244000000000008e-06,1.8,2.244000000000008e-06,0,2.244000000000008e-06,0,2.244000000000008e-06,1.8,2.244000000000008e-06,0.28125,2.244000000000008e-06,0.3116666666666747
2.248000000000008e-06,9.231552679365742e-09,2.248000000000008e-06,0,2.248000000000008e-06,1.8,2.248000000000008e-06,0,2.248000000000008e-06,0,2.248000000000008e-06,1.8,2.248000000000008e-06,0.28125,2.248000000000008e-06,0.3122222222222267
2.252000000000008e-06,1.799988914614119,2.252000000000008e-06,0,2.252000000000008e-06,1.8,2.252000000000008e-06,0,2.252000000000008e-06,0,2.252000000000008e-06,1.8,2.252000000000008e-06,0.28125,2.252000000000008e-06,0.3127777777777858
2.256000000000008e-06,0.0002782712727029958,2.256000000000008e-06,0,2.256000000000008e-06,1.8,2.256000000000008e-06,0,2.256000000000008e-06,0,2.256000000000008e-06,1.8,2.256000000000008e-06,0.28125,2.256000000000008e-06,0.313333333333342
2.260000000000008e-06,-4.41035822154745e-08,2.260000000000008e-06,0,2.260000000000008e-06,1.8,2.260000000000008e-06,0,2.260000000000008e-06,0,2.260000000000008e-06,1.8,2.260000000000008e-06,0.28125,2.260000000000008e-06,0.3138888888888899
2.264000000000007e-06,1.799998609632004,2.264000000000007e-06,0,2.264000000000007e-06,1.8,2.264000000000007e-06,0,2.264000000000007e-06,0,2.264000000000007e-06,1.8,2.264000000000007e-06,0.28125,2.264000000000007e-06,0.3144444444444528
2.268000000000007e-06,7.724299347049697e-10,2.268000000000007e-06,0,2.268000000000007e-06,1.8,2.268000000000007e-06,0,2.268000000000007e-06,0,2.268000000000007e-06,1.8,2.268000000000007e-06,0.28125,2.268000000000007e-06,0.3150000000000123
2.272000000000007e-06,1.79999116350538,2.272000000000007e-06,0,2.272000000000007e-06,1.8,2.272000000000007e-06,0,2.272000000000007e-06,0,2.272000000000007e-06,1.8,2.272000000000007e-06,0.28125,2.272000000000007e-06,0.3155555555555591
2.276000000000007e-06,0.0002486704603703262,2.276000000000007e-06,0,2.276000000000007e-06,1.8,2.276000000000007e-06,0,2.276000000000007e-06,0,2.276000000000007e-06,1.8,2.276000000000007e-06,0.28125,2.276000000000007e-06,0.3161111111111147
2.280000000000007e-06,-3.649728264605571e-08,2.280000000000007e-06,0,2.280000000000007e-06,1.8,2.280000000000007e-06,0,2.280000000000007e-06,0,2.280000000000007e-06,1.8,2.280000000000007e-06,0.28125,2.280000000000007e-06,0.3166666666666815
2.284000000000007e-06,1.799996493348818,2.284000000000007e-06,0,2.284000000000007e-06,1.8,2.284000000000007e-06,0,2.284000000000007e-06,0,2.284000000000007e-06,1.8,2.284000000000007e-06,0.28125,2.284000000000007e-06,0.3172222222222338
2.288000000000007e-06,5.67119238168102e-08,2.288000000000007e-06,0,2.288000000000007e-06,1.8,2.288000000000007e-06,0,2.288000000000007e-06,0,2.288000000000007e-06,1.8,2.288000000000007e-06,0.28125,2.288000000000007e-06,0.3177777777777922
2.292000000000007e-06,1.799989544346418,2.292000000000007e-06,0,2.292000000000007e-06,1.8,2.292000000000007e-06,0,2.292000000000007e-06,0,2.292000000000007e-06,1.8,2.292000000000007e-06,0.28125,2.292000000000007e-06,0.3183333333333386
2.296000000000006e-06,0.0002855043612525354,2.296000000000006e-06,0,2.296000000000006e-06,1.8,2.296000000000006e-06,0,2.296000000000006e-06,0,2.296000000000006e-06,1.8,2.296000000000006e-06,0.28125,2.296000000000006e-06,0.318888888888902
2.300000000000006e-06,7.281153942476961e-08,2.300000000000006e-06,0,2.300000000000006e-06,1.8,2.300000000000006e-06,0,2.300000000000006e-06,0,2.300000000000006e-06,1.8,2.300000000000006e-06,0.28125,2.300000000000006e-06,0.3194444444444454
2.304000000000006e-06,1.799995393544895,2.304000000000006e-06,0,2.304000000000006e-06,1.8,2.304000000000006e-06,0,2.304000000000006e-06,0,2.304000000000006e-06,1.8,2.304000000000006e-06,0.28125,2.304000000000006e-06,0.3200000000000042
2.308000000000006e-06,2.135628474652575e-08,2.308000000000006e-06,0,2.308000000000006e-06,1.8,2.308000000000006e-06,0,2.308000000000006e-06,0,2.308000000000006e-06,1.8,2.308000000000006e-06,0.28125,2.308000000000006e-06,0.3205555555555648
2.312000000000006e-06,1.799989798706921,2.312000000000006e-06,0,2.312000000000006e-06,0,2.312000000000006e-06,1.8,2.312000000000006e-06,0,2.312000000000006e-06,1.8,2.312000000000006e-06,0.3125,2.312000000000006e-06,0.3211111111111231
2.316000000000006e-06,0.000268899570377177,2.316000000000006e-06,0,2.316000000000006e-06,0,2.316000000000006e-06,1.8,2.316000000000006e-06,0,2.316000000000006e-06,1.8,2.316000000000006e-06,0.3125,2.316000000000006e-06,0.3216666666666805
2.320000000000006e-06,6.722935979789211e-08,2.320000000000006e-06,0,2.320000000000006e-06,0,2.320000000000006e-06,1.8,2.320000000000006e-06,0,2.320000000000006e-06,1.8,2.320000000000006e-06,0.3125,2.320000000000006e-06,0.322222222222223
2.324000000000006e-06,1.799994960161419,2.324000000000006e-06,0,2.324000000000006e-06,0,2.324000000000006e-06,1.8,2.324000000000006e-06,0,2.324000000000006e-06,1.8,2.324000000000006e-06,0.3125,2.324000000000006e-06,0.3227777777777843
2.328000000000005e-06,6.218795724079241e-09,2.328000000000005e-06,0,2.328000000000005e-06,0,2.328000000000005e-06,1.8,2.328000000000005e-06,0,2.328000000000005e-06,1.8,2.328000000000005e-06,0.3125,2.328000000000005e-06,0.3233333333333452
2.332000000000005e-06,1.799998147214181,2.332000000000005e-06,0,2.332000000000005e-06,0,2.332000000000005e-06,1.8,2.332000000000005e-06,0,2.332000000000005e-06,1.8,2.332000000000005e-06,0.3125,2.332000000000005e-06,0.3238888888888917
2.336000000000005e-06,0.0002569804174858051,2.336000000000005e-06,0,2.336000000000005e-06,0,2.336000000000005e-06,1.8,2.336000000000005e-06,0,2.336000000000005e-06,1.8,2.336000000000005e-06,0.3125,2.336000000000005e-06,0.3244444444444483
2.340000000000005e-06,-8.04034928341434e-08,2.340000000000005e-06,0,2.340000000000005e-06,0,2.340000000000005e-06,1.8,2.340000000000005e-06,0,2.340000000000005e-06,1.8,2.340000000000005e-06,0.3125,2.340000000000005e-06,0.325
2.344000000000005e-06,1.799995520350438,2.344000000000005e-06,0,2.344000000000005e-06,0,2.344000000000005e-06,1.8,2.344000000000005e-06,0,2.344000000000005e-06,1.8,2.344000000000005e-06,0.3125,2.344000000000005e-06,0.3255555555555598
2.348000000000005e-06,4.453262446259993e-08,2.348000000000005e-06,0,2.348000000000005e-06,0,2.348000000000005e-06,1.8,2.348000000000005e-06,0,2.348000000000005e-06,1.8,2.348000000000005e-06,0.3125,2.348000000000005e-06,0.3261111111111232
2.352000000000005e-06,1.799993715141734,2.352000000000005e-06,0,2.352000000000005e-06,0,2.352000000000005e-06,1.8,2.352000000000005e-06,0,2.352000000000005e-06,1.8,2.352000000000005e-06,0.3125,2.352000000000005e-06,0.3266666666666768
2.356000000000005e-06,0.0002701592015892333,2.356000000000005e-06,0,2.356000000000005e-06,0,2.356000000000005e-06,1.8,2.356000000000005e-06,0,2.356000000000005e-06,1.8,2.356000000000005e-06,0.3125,2.356000000000005e-06,0.3272222222222329
2.360000000000005e-06,7.417033230837211e-08,2.360000000000005e-06,0,2.360000000000005e-06,0,2.360000000000005e-06,1.8,2.360000000000005e-06,0,2.360000000000005e-06,1.8,2.360000000000005e-06,0.3125,2.360000000000005e-06,0.3277777777777778
2.364000000000004e-06,1.799995130165679,2.364000000000004e-06,0,2.364000000000004e-06,0,2.364000000000004e-06,1.8,2.364000000000004e-06,0,2.364000000000004e-06,1.8,2.364000000000004e-06,0.3125,2.364000000000004e-06,0.3283333333333375
2.368000000000004e-06,6.743318830284881e-08,2.368000000000004e-06,0,2.368000000000004e-06,0,2.368000000000004e-06,1.8,2.368000000000004e-06,0,2.368000000000004e-06,1.8,2.368000000000004e-06,0.3125,2.368000000000004e-06,0.32888888888889
2.372000000000004e-06,1.799990897134893,2.372000000000004e-06,0,2.372000000000004e-06,0,2.372000000000004e-06,1.8,2.372000000000004e-06,0,2.372000000000004e-06,1.8,2.372000000000004e-06,0.3125,2.372000000000004e-06,0.3294444444444514
2.376000000000004e-06,0.0002148759513669476,2.376000000000004e-06,0,2.376000000000004e-06,0,2.376000000000004e-06,1.8,2.376000000000004e-06,0,2.376000000000004e-06,1.8,2.376000000000004e-06,0.3125,2.376000000000004e-06,0.3300000000000106
2.380000000000004e-06,7.807636802660613e-08,2.380000000000004e-06,0,2.380000000000004e-06,0,2.380000000000004e-06,1.8,2.380000000000004e-06,0,2.380000000000004e-06,1.8,2.380000000000004e-06,0.3125,2.380000000000004e-06,0.3305555555555556
2.384000000000004e-06,1.799995150520406,2.384000000000004e-06,1.8,2.384000000000004e-06,0,2.384000000000004e-06,1.8,2.384000000000004e-06,0,2.384000000000004e-06,1.8,2.384000000000004e-06,0.328125,2.384000000000004e-06,0.3311111111111117
2.388000000000004e-06,6.053592290952423e-08,2.388000000000004e-06,1.8,2.388000000000004e-06,0,2.388000000000004e-06,1.8,2.388000000000004e-06,0,2.388000000000004e-06,1.8,2.388000000000004e-06,0.328125,2.388000000000004e-06,0.3316666666666797
2.392000000000004e-06,1.799988678298146,2.392000000000004e-06,1.8,2.392000000000004e-06,0,2.392000000000004e-06,1.8,2.392000000000004e-06,0,2.392000000000004e-06,1.8,2.392000000000004e-06,0.328125,2.392000000000004e-06,0.3322222222222342
2.396000000000003e-06,0.0002724658734573792,2.396000000000003e-06,1.8,2.396000000000003e-06,0,2.396000000000003e-06,1.8,2.396000000000003e-06,0,2.396000000000003e-06,1.8,2.396000000000003e-06,0.328125,2.396000000000003e-06,0.3327777777777873
2.400000000000003e-06,6.919785871538854e-08,2.400000000000003e-06,1.8,2.400000000000003e-06,0,2.400000000000003e-06,1.8,2.400000000000003e-06,0,2.400000000000003e-06,1.8,2.400000000000003e-06,0.328125,2.400000000000003e-06,0.3333333333333333
2.404000000000003e-06,1.799998705516339,2.404000000000003e-06,1.8,2.404000000000003e-06,0,2.404000000000003e-06,1.8,2.404000000000003e-06,0,2.404000000000003e-06,1.8,2.404000000000003e-06,0.328125,2.404000000000003e-06,0.3338888888888924
2.408000000000003e-06,-9.218610187588727e-09,2.408000000000003e-06,1.8,2.408000000000003e-06,0,2.408000000000003e-06,1.8,2.408000000000003e-06,0,2.408000000000003e-06,1.8,2.408000000000003e-06,0.328125,2.408000000000003e-06,0.3344444444444484
2.412000000000003e-06,1.799991642610119,2.412000000000003e-06,1.8,2.412000000000003e-06,0,2.412000000000003e-06,1.8,2.412000000000003e-06,0,2.412000000000003e-06,1.8,2.412000000000003e-06,0.328125,2.412000000000003e-06,0.3350000000000117
2.416000000000003e-06,0.0002591238121905061,2.416000000000003e-06,1.8,2.416000000000003e-06,0,2.416000000000003e-06,1.8,2.416000000000003e-06,0,2.416000000000003e-06,1.8,2.416000000000003e-06,0.328125,2.416000000000003e-06,0.3355555555555594
2.420000000000003e-06,-2.854382455538239e-08,2.420000000000003e-06,1.8,2.420000000000003e-06,0,2.420000000000003e-06,1.8,2.420000000000003e-06,0,2.420000000000003e-06,1.8,2.420000000000003e-06,0.328125,2.420000000000003e-06,0.3361111111111111
2.424000000000003e-06,1.799996661742893,2.424000000000003e-06,1.8,2.424000000000003e-06,0,2.424000000000003e-06,1.8,2.424000000000003e-06,0,2.424000000000003e-06,1.8,2.424000000000003e-06,0.328125,2.424000000000003e-06,0.3366666666666802
2.428000000000002e-06,5.24846605010614e-08,2.428000000000002e-06,1.8,2.428000000000002e-06,0,2.428000000000002e-06,1.8,2.428000000000002e-06,0,2.428000000000002e-06,1.8,2.428000000000002e-06,0.328125,2.428000000000002e-06,0.3372222222222249
2.432000000000002e-06,1.799989576016576,2.432000000000002e-06,1.8,2.432000000000002e-06,0,2.432000000000002e-06,1.8,2.432000000000002e-06,0,2.432000000000002e-06,1.8,2.432000000000002e-06,0.328125,2.432000000000002e-06,0.3377777777777864
2.436000000000002e-06,0.0002686685230035567,2.436000000000002e-06,1.8,2.436000000000002e-06,0,2.436000000000002e-06,1.8,2.436000000000002e-06,0,2.436000000000002e-06,1.8,2.436000000000002e-06,0.328125,2.436000000000002e-06,0.3383333333333389
2.440000000000002e-06,7.167655827455501e-08,2.440000000000002e-06,1.8,2.440000000000002e-06,0,2.440000000000002e-06,1.8,2.440000000000002e-06,0,2.440000000000002e-06,1.8,2.440000000000002e-06,0.328125,2.440000000000002e-06,0.3388888888888889
2.444000000000002e-06,1.799995481592845,2.444000000000002e-06,1.8,2.444000000000002e-06,0,2.444000000000002e-06,1.8,2.444000000000002e-06,0,2.444000000000002e-06,1.8,2.444000000000002e-06,0.328125,2.444000000000002e-06,0.3394444444444541
2.448000000000002e-06,1.155202606930738e-08,2.448000000000002e-06,1.8,2.448000000000002e-06,0,2.448000000000002e-06,1.8,2.448000000000002e-06,0,2.448000000000002e-06,1.8,2.448000000000002e-06,0.328125,2.448000000000002e-06,0.3400000000000084
2.452000000000002e-06,1.799989254720328,2.452000000000002e-06,1.8,2.452000000000002e-06,0,2.452000000000002e-06,1.8,2.452000000000002e-06,0,2.452000000000002e-06,1.8,2.452000000000002e-06,0.328125,2.452000000000002e-06,0.3405555555555614
2.456000000000002e-06,0.0002787227635247277,2.456000000000002e-06,1.8,2.456000000000002e-06,0,2.456000000000002e-06,1.8,2.456000000000002e-06,0,2.456000000000002e-06,1.8,2.456000000000002e-06,0.328125,2.456000000000002e-06,0.3411111111111123
2.460000000000001e-06,-2.422732988338254e-08,2.460000000000001e-06,1.8,2.460000000000001e-06,0,2.460000000000001e-06,1.8,2.460000000000001e-06,0,2.460000000000001e-06,1.8,2.460000000000001e-06,0.328125,2.460000000000001e-06,0.3416666666666667
