/input X,/input Y,/reference X,/reference Y,/CLK X,/CLK Y,/outn X,/outn Y
7.880669408870698e-08,0.9292969517477073,7.880669408870698e-08,0.7,7.880669408870698e-08,5.58868903152002e-06,7.880669408870698e-08,1.799966649334351
8e-08,0.9262067631165048,8e-08,0.7,8e-08,-5.44674923203255e-06,8e-08,1.799960403858631
8.000597354400097e-08,0.9261907798425568,8.000597354400097e-08,0.7,8.000597354400097e-08,-0.0001839940706185536,8.000597354400097e-08,1.799954609718903
8.001e-08,0.9261800034706699,8.001e-08,0.7,8.001e-08,-0.007321269147220876,8.001e-08,1.799674913712263
8.001041450109748e-08,0.9261788939720343,8.001041450109748e-08,0.7,8.001041450109748e-08,-0.009376600173629185,8.001041450109748e-08,1.79959463182196
8.001116879022524e-08,0.9261768748968938,8.001116879022524e-08,0.7,8.001116879022524e-08,-0.01302817620625527,8.001116879022524e-08,1.799455474663451
8.001200096579561e-08,0.9261746472416361,8.001200096579561e-08,0.7,8.001200096579561e-08,-0.01683449020086229,8.001200096579561e-08,1.799317591749907
8.001366531693635e-08,0.926170191634314,8.001366531693635e-08,0.7,8.001366531693635e-08,-0.02406109679624383,8.001366531693635e-08,1.799074001191721
8.001699401921783e-08,0.9261612792324713,8.001699401921783e-08,0.7,8.001699401921783e-08,-0.03767190233551333,8.001699401921783e-08,1.798669656214377
8.002073974413621e-08,0.9261512483846334,8.002073974413621e-08,0.7,8.002073974413621e-08,-0.0464920095557303,8.002073974413621e-08,1.79851320562294
8.002639364091401e-08,0.9261361037604178,8.002639364091401e-08,0.7,8.002639364091401e-08,-0.03150733030049262,8.002639364091401e-08,1.799330550821944
8.003223354750986e-08,0.926120456093235,8.003223354750986e-08,0.7,8.003223354750986e-08,0.03417462626292993,8.003223354750986e-08,1.801864444849835
8.003713278635518e-08,0.9261073251294752,8.003713278635518e-08,0.7,8.003713278635518e-08,0.1250303410181243,8.003713278635518e-08,1.805640615318076
8.004231209247545e-08,0.9260934398004098,8.004231209247545e-08,0.7,8.004231209247545e-08,0.23628381074845,8.004231209247545e-08,1.812207408849191
8.004686556234438e-08,0.9260812291265377,8.004686556234438e-08,0.7,8.004686556234438e-08,0.3289091002670913,8.004686556234438e-08,1.82283111060784
8.005162540020328e-08,0.9260684618869626,8.005162540020328e-08,0.7,8.005162540020328e-08,0.4142464093788124,8.005162540020328e-08,1.836288746861949
8.005755287693275e-08,0.926052558184683,8.005755287693275e-08,0.7,8.005755287693275e-08,0.5117361879730067,8.005755287693275e-08,1.847786964827422
8.006550805243052e-08,0.9260312061854996,8.006550805243052e-08,0.7,8.006550805243052e-08,0.6356596363112251,8.006550805243052e-08,1.844168824691182
8.007529372017072e-08,0.9260049286811397,8.007529372017072e-08,0.7,8.007529372017072e-08,0.7811455224847338,8.007529372017072e-08,1.804129499559407
8.008846672461468e-08,0.9259695335568972,8.008846672461468e-08,0.7,8.008846672461468e-08,0.9650377141646553,8.008846672461468e-08,1.687126090133819
8.010396570664415e-08,0.9259278569469109,8.010396570664415e-08,0.7,8.010396570664415e-08,1.157870723358865,8.010396570664415e-08,1.45085226243306
8.011501305863454e-08,0.9258981298000654,8.011501305863454e-08,0.7,8.011501305863454e-08,1.27546097867938,8.011501305863454e-08,1.22140287564045
8.012678849842698e-08,0.9258664242793828,8.012678849842698e-08,0.7,8.012678849842698e-08,1.376693247983158,8.012678849842698e-08,0.9303823372397698
8.013848566286907e-08,0.9258349099301776,8.013848566286907e-08,0.7,8.013848566286907e-08,1.455184010486812,8.013848566286907e-08,0.6240842926755097
8.014779823373711e-08,0.9258098061669802,8.014779823373711e-08,0.7,8.014779823373711e-08,1.496576901912541,8.014779823373711e-08,0.4134149998663529
8.015439025555993e-08,0.9257920286714809,8.015439025555993e-08,0.7,8.015439025555993e-08,1.518066144119669,8.015439025555993e-08,0.3003277726314466
8.016097051892473e-08,0.9257742767053679,8.016097051892473e-08,0.7,8.016097051892473e-08,1.539988760106322,8.016097051892473e-08,0.21275053052874
8.016992730786986e-08,0.9257501035225215,8.016992730786986e-08,0.7,8.016992730786986e-08,1.572955686957484,8.016992730786986e-08,0.128094437178828
8.017874762461736e-08,0.9257262874804773,8.017874762461736e-08,0.7,8.017874762461736e-08,1.606792854462966,8.017874762461736e-08,0.07883049925682502
8.018826945621981e-08,0.9257005648030142,8.018826945621981e-08,0.7,8.018826945621981e-08,1.641039219491688,8.018826945621981e-08,0.0486171613690306
8.019867197395702e-08,0.9256724482287026,8.019867197395702e-08,0.7,8.019867197395702e-08,1.673556440781768,8.019867197395702e-08,0.03023838491624695
8.021116508068368e-08,0.9256386606932361,8.021116508068368e-08,0.7,8.021116508068368e-08,1.705227008804457,8.021116508068368e-08,0.01830546724292791
8.02266016281033e-08,0.9255968819155789,8.02266016281033e-08,0.7,8.02266016281033e-08,1.734441375696017,8.02266016281033e-08,0.01070351006384429
8.024669940959732e-08,0.9255424366969522,8.024669940959732e-08,0.7,8.024669940959732e-08,1.759954769956757,8.024669940959732e-08,0.005800965812265737
8.027401648247138e-08,0.925468342039839,8.027401648247138e-08,0.7,8.027401648247138e-08,1.779900040038569,8.027401648247138e-08,0.002723452399448018
8.030981412717921e-08,0.9253710838515717,8.030981412717921e-08,0.7,8.030981412717921e-08,1.792140830809391,8.030981412717921e-08,0.001022811340782098
8.035134217857989e-08,0.9252580282290185,8.035134217857989e-08,0.7,8.035134217857989e-08,1.797462496005793,8.035134217857989e-08,0.0003468830330057302
8.040313828531145e-08,0.9251166750608045,8.040313828531145e-08,0.7,8.040313828531145e-08,1.799433101740178,8.040313828531145e-08,6.820429943257887e-05
8.047172380741672e-08,0.9249289160855348,8.047172380741672e-08,0.7,8.047172380741672e-08,1.799943421717382,8.047172380741672e-08,9.02749775567261e-06
8.057250184838271e-08,0.924651814884177,8.057250184838271e-08,0.7,8.057250184838271e-08,1.799986113104217,8.057250184838271e-08,-3.578555949446918e-06
8.073968395065453e-08,0.9241889502097322,8.073968395065453e-08,0.7,8.073968395065453e-08,1.799980599832138,8.073968395065453e-08,2.524980281919174e-06
8.107404815519817e-08,0.9232513551828596,8.107404815519817e-08,0.7,8.107404815519817e-08,1.799984163076266,8.107404815519817e-08,-2.126532197706152e-06
8.174277656428545e-08,0.9213289356189635,8.174277656428545e-08,0.7,8.174277656428545e-08,1.799986558484119,8.174277656428545e-08,2.054546582324585e-06
8.308023338246e-08,0.9172971022384807,8.308023338246e-08,0.7,8.308023338246e-08,1.799990639359675,8.308023338246e-08,-1.95745211740075e-06
8.501e-08,0.911048307718858,8.501e-08,0.7,8.501e-08,1.799993141311505,8.501e-08,1.935186550367867e-06
8.501597354400097e-08,0.9110281862516425,8.501597354400097e-08,0.7,8.501597354400097e-08,1.796994028883392,8.501597354400097e-08,-0.000618029132774094
8.502e-08,0.9110146207312473,8.502e-08,0.7,8.502e-08,1.797691033493929,8.502e-08,-0.0001829156534780959
8.502042378789974e-08,0.9110131928230605,8.502042378789974e-08,0.7,8.502042378789974e-08,1.798622177667585,8.502042378789974e-08,0.0001700701469454755
8.502118930182087e-08,0.9110106134447705,8.502118930182087e-08,0.7,8.502118930182087e-08,1.800319596680321,8.502118930182087e-08,0.0006624759698767527
8.502202315156879e-08,0.9110078037218982,8.502202315156879e-08,0.7,8.502202315156879e-08,1.802201550256657,8.502202315156879e-08,0.001175500618029875
8.502369085106462e-08,0.9110021839981354,8.502369085106462e-08,0.7,8.502369085106462e-08,1.805839605398226,8.502369085106462e-08,0.002069320689633803
8.502702625005629e-08,0.9109909434385715,8.502702625005629e-08,0.7,8.502702625005629e-08,1.812645771002899,8.502702625005629e-08,0.003413244007075527
8.503369704803962e-08,0.9109684578715679,8.503369704803962e-08,0.7,8.503369704803962e-08,1.824468019086301,8.503369704803962e-08,0.004811065461296407
8.504150231470938e-08,0.9109421407701385,8.504150231470938e-08,0.7,8.504150231470938e-08,1.826119461036311,8.504150231470938e-08,0.002878947996412703
8.504897553971047e-08,0.9109169356103615,8.504897553971047e-08,0.7,8.504897553971047e-08,1.79812912402457,8.504897553971047e-08,-0.005989659147842654
8.505765018951677e-08,0.9108876690398232,8.505765018951677e-08,0.7,8.505765018951677e-08,1.717582566318036,8.505765018951677e-08,-0.02387383389466218
8.506851033564848e-08,0.9108510149025125,8.506851033564848e-08,0.7,8.506851033564848e-08,1.540607032930757,8.506851033564848e-08,-0.05168997131039348
8.507883202568364e-08,0.9108161635519343,8.507883202568364e-08,0.7,8.507883202568364e-08,1.315902903643452,8.507883202568364e-08,-0.07718617547636647
8.50898472222389e-08,0.9107789549169665,8.50898472222389e-08,0.7,8.50898472222389e-08,1.046925447032961,8.50898472222389e-08,-0.1012177750930061
8.51001003006075e-08,0.9107443061522587,8.51001003006075e-08,0.7,8.51001003006075e-08,0.7866303802816534,8.51001003006075e-08,-0.1234182857038756
8.511047915469022e-08,0.9107092180944768,8.511047915469022e-08,0.7,8.511047915469022e-08,0.531401631372962,8.511047915469022e-08,-0.1462382423232993
8.512051088007702e-08,0.9106752899576717,8.512051088007702e-08,0.7,8.512051088007702e-08,0.3194583204445022,8.512051088007702e-08,-0.165519425226482
8.513067897769509e-08,0.9106408869322615,8.513067897769509e-08,0.7,8.513067897769509e-08,0.1661234703242468,8.513067897769509e-08,-0.1809092546975526
8.513989394502341e-08,0.9106096968719054,8.513989394502341e-08,0.7,8.513989394502341e-08,0.08267515876481253,8.513989394502341e-08,-0.1886594489906859
8.514964569601094e-08,0.9105766776478181,8.514964569601094e-08,0.7,8.514964569601094e-08,0.03886767261367974,8.514964569601094e-08,-0.191918246686066
8.516195720486939e-08,0.9105349730724505,8.516195720486939e-08,0.7,8.516195720486939e-08,0.01665811070635003,8.516195720486939e-08,-0.1933470251139357
8.517253683152862e-08,0.9104991190517344,8.517253683152862e-08,0.7,8.517253683152862e-08,0.009816792378439215,8.517253683152862e-08,-0.19351941511739
8.518525826907033e-08,0.9104559867951767,8.518525826907033e-08,0.7,8.518525826907033e-08,0.005962776016704958,8.518525826907033e-08,-0.1933130403756308
8.520173315682059e-08,0.910400096429261,8.520173315682059e-08,0.7,8.520173315682059e-08,0.00350736628413483,8.520173315682059e-08,-0.1927634807337029
8.522168354928244e-08,0.9103323672710401,8.522168354928244e-08,0.7,8.522168354928244e-08,0.002284563598003221,8.522168354928244e-08,-0.1918932348752378
8.524589900413954e-08,0.9102500877006234,8.524589900413954e-08,0.7,8.524589900413954e-08,0.001612771167422334,8.524589900413954e-08,-0.1907516753071018
8.527682775496073e-08,0.9101448843620958,8.527682775496073e-08,0.7,8.527682775496073e-08,0.001269199863870232,8.527682775496073e-08,-0.1897774324242174
8.531308763911615e-08,0.9100213856245287,8.531308763911615e-08,0.7,8.531308763911615e-08,0.0011140440005471,8.531308763911615e-08,-0.1924261775635644
8.535173214910123e-08,0.9098895730103995,8.535173214910123e-08,0.7,8.535173214910123e-08,0.001075164841901066,8.535173214910123e-08,-0.1958888181309563
8.542263325152323e-08,0.9096472215700325,8.542263325152323e-08,0.7,8.542263325152323e-08,0.001192068720015503,8.542263325152323e-08,-0.1741754416639659
8.547813380930155e-08,0.9094570471408747,8.547813380930155e-08,0.7,8.547813380930155e-08,0.001266850199945353,8.547813380930155e-08,-0.1135065663890179
8.554387599593911e-08,0.9092312521897614,8.554387599593911e-08,0.7,8.554387599593911e-08,0.001039246018136,8.554387599593911e-08,0.03486328155170625
8.560738139036944e-08,0.9090125972239556,8.560738139036944e-08,0.7,8.560738139036944e-08,0.0009235213215588952,8.560738139036944e-08,0.2484161863700099
8.565125709203436e-08,0.9088612180684906,8.565125709203436e-08,0.7,8.565125709203436e-08,0.0008047369311887567,8.565125709203436e-08,0.3947728361435009
8.569579864899754e-08,0.9087072818095046,8.569579864899754e-08,0.7,8.569579864899754e-08,0.0005687442482785864,8.569579864899754e-08,0.5243335007484197
8.57470464510181e-08,0.908529845104918,8.57470464510181e-08,0.7,8.57470464510181e-08,0.0004008914113791757,8.57470464510181e-08,0.661394276490202
8.581115784854077e-08,0.9083073833613131,8.581115784854077e-08,0.7,8.581115784854077e-08,0.0004015678526487968,8.581115784854077e-08,0.8345817880176147
8.586277538434799e-08,0.9081278813531396,8.586277538434799e-08,0.7,8.586277538434799e-08,0.0004353953105788434,8.586277538434799e-08,0.9789350005650751
8.593171824554849e-08,0.9078875835445097,8.593171824554849e-08,0.7,8.593171824554849e-08,0.000421212320430446,8.593171824554849e-08,1.161349998842225
8.600543148177178e-08,0.907629968366537,8.600543148177178e-08,0.7,8.600543148177178e-08,0.0003515205588600701,8.600543148177178e-08,1.32297095125726
8.60822390053902e-08,0.9073607810722666,8.60822390053902e-08,0.7,8.60822390053902e-08,0.00026087838104275,8.60822390053902e-08,1.450116591331216
8.615951236126789e-08,0.9070891814291037,8.615951236126789e-08,0.7,8.615951236126789e-08,0.0002477412277972206,8.615951236126789e-08,1.545014601926903
8.625790568650181e-08,0.9067422191797154,8.625790568650181e-08,0.7,8.625790568650181e-08,0.0001466674727195458,8.625790568650181e-08,1.631422372149631
8.635136577225066e-08,0.9064114820953104,8.635136577225066e-08,0.7,8.635136577225066e-08,0.00011754100530535,8.635136577225066e-08,1.687325945038878
8.646801845027417e-08,0.9059970733156475,8.646801845027417e-08,0.7,8.646801845027417e-08,5.685163978882259e-05,8.646801845027417e-08,1.73286884482091
8.66113647273871e-08,0.9054854111078514,8.66113647273871e-08,0.7,8.66113647273871e-08,3.900984877667516e-05,8.66113647273871e-08,1.765150664987268
8.677644256871029e-08,0.9048928761602211,8.677644256871029e-08,0.7,8.677644256871029e-08,1.062507256709075e-05,8.677644256871029e-08,1.783945679197813
8.696741120423077e-08,0.9042030088324091,8.696741120423077e-08,0.7,8.696741120423077e-08,1.000794054861457e-05,8.696741120423077e-08,1.793600635169754
8.719795546964923e-08,0.9033639101969848,8.719795546964923e-08,0.7,8.719795546964923e-08,-1.417877338556571e-06,8.719795546964923e-08,1.797973856835999
8.749285367461574e-08,0.9022806378805959,8.749285367461574e-08,0.7,8.749285367461574e-08,3.353495802319597e-06,8.749285367461574e-08,1.799571555576654
8.789602391241828e-08,0.9007816734911414,8.789602391241828e-08,0.7,8.789602391241828e-08,-2.713922028501664e-06,8.789602391241828e-08,1.799942531923512
8.849583737645866e-08,0.8985134987099499,8.849583737645866e-08,0.7,8.849583737645866e-08,2.573386593348233e-06,8.849583737645866e-08,1.799954617767502
8.924791868822933e-08,0.8956058467389665,8.924791868822933e-08,0.7,8.924791868822933e-08,-2.463307779740191e-06,8.924791868822933e-08,1.799947477583973
9e-08,0.8926283106939472,9e-08,0.7,9e-08,2.353419606856994e-06,9e-08,1.799947533170815
9.00052147407558e-08,0.8926074237262746,9.00052147407558e-08,0.7,9.00052147407558e-08,0.001580822890218055,9.00052147407558e-08,1.800004664419084
9.00076073703779e-08,0.892597839251442,9.00076073703779e-08,0.7,9.00076073703779e-08,0.0002071638397935201,9.00076073703779e-08,1.799942719384557
9.001e-08,0.892588254080172,9.001e-08,0.7,9.001e-08,-0.00634239196853304,9.001e-08,1.799675238520275
9.001039603393348e-08,0.8925866674518976,9.001039603393348e-08,0.7,9.001039603393348e-08,-0.008330705306216223,9.001039603393348e-08,1.799597367011622
9.001110801015175e-08,0.8925838150180383,9.001110801015175e-08,0.7,9.001110801015175e-08,-0.01180890443372732,9.001110801015175e-08,1.799464311365025
9.001173275388147e-08,0.892581312018238,9.001173275388147e-08,0.7,9.001173275388147e-08,-0.01469562366029658,9.001173275388147e-08,1.799358639199326
9.001298224134092e-08,0.8925763058762022,9.001298224134092e-08,0.7,9.001298224134092e-08,-0.020143702405174,9.001298224134092e-08,1.799170429656527
9.001548121625981e-08,0.8925662930224074,9.001548121625981e-08,0.7,9.001548121625981e-08,-0.03055072615887528,9.001548121625981e-08,1.798844415686039
9.001886360401315e-08,0.8925527393139808,9.001886360401315e-08,0.7,9.001886360401315e-08,-0.04274855715348916,9.001886360401315e-08,1.798524038853488
9.002373763109688e-08,0.8925332059475405,9.002373763109688e-08,0.7,9.002373763109688e-08,-0.04551922007203939,9.002373763109688e-08,1.798661006373465
9.002931048136541e-08,0.892510868406294,9.002931048136541e-08,0.7,9.002931048136541e-08,-0.01133230073223141,9.002931048136541e-08,1.800132715723324
9.003454979956263e-08,0.8924898643105559,9.003454979956263e-08,0.7,9.003454979956263e-08,0.06424753048000967,9.003454979956263e-08,1.803034036524318
9.003936051078015e-08,0.8924705755338855,9.003936051078015e-08,0.7,9.003936051078015e-08,0.1606483365735479,9.003936051078015e-08,1.807342307022714
9.004343894640166e-08,0.8924542206474454,9.004343894640166e-08,0.7,9.004343894640166e-08,0.2487607417068195,9.004343894640166e-08,1.813341703951727
9.004771285656195e-08,0.892437079721116,9.004771285656195e-08,0.7,9.004771285656195e-08,0.3344947127668897,9.004771285656195e-08,1.823744909928047
9.005263994620463e-08,0.8924173164006124,9.005263994620463e-08,0.7,9.005263994620463e-08,0.4220322285726487,9.005263994620463e-08,1.837527122514759
9.005899726196381e-08,0.8923918118618448,9.005899726196381e-08,0.7,9.005899726196381e-08,0.5258394851427863,9.005899726196381e-08,1.848573872390197
9.006706194567322e-08,0.8923594505675225,9.006706194567322e-08,0.7,9.006706194567322e-08,0.6507805161599153,9.006706194567322e-08,1.841881978103422
9.007717449423816e-08,0.8923188606036222,9.007717449423816e-08,0.7,9.007717449423816e-08,0.8002455760834254,9.007717449423816e-08,1.795764567770636
9.009061737975506e-08,0.892264884029058,9.009061737975506e-08,0.7,9.009061737975506e-08,0.986202611714208,9.009061737975506e-08,1.667885288998446
9.010604646385347e-08,0.8922029053168673,9.010604646385347e-08,0.7,9.010604646385347e-08,1.175310375902958,9.010604646385347e-08,1.421939584596814
9.011710375407279e-08,0.8921584703452851,9.011710375407279e-08,0.7,9.011710375407279e-08,1.290185463082158,9.011710375407279e-08,1.186035784263309
9.012852901559627e-08,0.8921125410503323,9.012852901559627e-08,0.7,9.012852901559627e-08,1.385852319402614,9.012852901559627e-08,0.8991360027996239
9.013994429448447e-08,0.8920666360656447,9.013994429448447e-08,0.7,9.013994429448447e-08,1.46071183460778,9.013994429448447e-08,0.6013791601584253
9.01489184356246e-08,0.8920305366833573,9.01489184356246e-08,0.7,9.01489184356246e-08,1.49934327795659,9.01489184356246e-08,0.402350731763077
9.01555126852004e-08,0.8920040044270531,9.01555126852004e-08,0.7,9.01555126852004e-08,1.520374847277397,9.01555126852004e-08,0.2914923677784049
9.016198065067037e-08,0.8919779751572199,9.016198065067037e-08,0.7,9.016198065067037e-08,1.541776314829735,9.016198065067037e-08,0.2070660007388397
9.017099644141092e-08,0.891941684117073,9.017099644141092e-08,0.7,9.017099644141092e-08,1.574813624185581,9.017099644141092e-08,0.1240210057867604
9.017978502087205e-08,0.8919062981792818,9.017978502087205e-08,0.7,9.017978502087205e-08,1.608348949963704,9.017978502087205e-08,0.07657524357698113
9.018937668704485e-08,0.891867668044393,9.018937668704485e-08,0.7,9.018937668704485e-08,1.642590205827736,9.018937668704485e-08,0.04717318202166394
9.019984374824115e-08,0.8918254995608507,9.019984374824115e-08,0.7,9.019984374824115e-08,1.675004191914329,9.019984374824115e-08,0.02936318497310357
9.021248506690909e-08,0.8917745539832179,9.021248506690909e-08,0.7,9.021248506690909e-08,1.706675235350334,9.021248506690909e-08,0.01780379155821458
9.022813290320533e-08,0.8917114650760757,9.022813290320533e-08,0.7,9.022813290320533e-08,1.735793494585313,9.022813290320533e-08,0.01038680530312631
9.024846545579705e-08,0.8916294440478882,9.024846545579705e-08,0.7,9.024846545579705e-08,1.761027218244227,9.024846545579705e-08,0.005618977422479737
9.027652274978635e-08,0.8915161794333747,9.027652274978635e-08,0.7,9.027652274978635e-08,1.780837608185887,9.027652274978635e-08,0.002588222774211461
9.031252420223382e-08,0.8913707055247565,9.031252420223382e-08,0.7,9.031252420223382e-08,1.792557083135675,9.031252420223382e-08,0.0009694974819245989
9.035454117463675e-08,0.8912007261099981,9.035454117463675e-08,0.7,9.035454117463675e-08,1.797636858984026,9.035454117463675e-08,0.0003230849273467302
9.040692605085344e-08,0.8909885047985507,9.040692605085344e-08,0.7,9.040692605085344e-08,1.799484086965675,9.040692605085344e-08,6.168468121748173e-05
9.047683950176282e-08,0.8907047561406837,9.047683950176282e-08,0.7,9.047683950176282e-08,1.799952264106383,9.047683950176282e-08,7.664680800119079e-06
9.057996794689936e-08,0.8902851275135883,9.057996794689936e-08,0.7,9.057996794689936e-08,1.799985586361979,9.057996794689936e-08,-3.375876410246148e-06
9.075267566627493e-08,0.8895795199558926,9.075267566627493e-08,0.7,9.075267566627493e-08,1.799980907051711,9.075267566627493e-08,2.432395456715707e-06
9.109809110502608e-08,0.8881576026337755,9.109809110502608e-08,0.7,9.109809110502608e-08,1.799984272600275,9.109809110502608e-08,-2.061417373230777e-06
9.178892198252837e-08,0.8852713356288694,9.178892198252837e-08,0.7,9.178892198252837e-08,1.799986763493369,9.178892198252837e-08,1.994686752400453e-06
9.317058373753295e-08,0.8793321395381034,9.317058373753295e-08,0.7,9.317058373753295e-08,1.799990720679167,9.317058373753295e-08,-1.904295137309802e-06
9.501e-08,0.871090968627995,9.501e-08,0.7,9.501e-08,1.799993076853332,9.501e-08,1.88074868189096e-06
9.501597354400097e-08,0.8710635999485906,9.501597354400097e-08,0.7,9.501597354400097e-08,1.79699442664297,9.501597354400097e-08,-0.000617867462562707
9.502e-08,0.8710451499667767,9.502e-08,0.7,9.502e-08,1.797690718648371,9.502e-08,-0.0001831877218205637
9.502042378789974e-08,0.8710432079887005,9.502042378789974e-08,0.7,9.502042378789974e-08,1.798621469139293,9.502042378789974e-08,0.000169548723590756
9.502118930182087e-08,0.8710397000261199,9.502118930182087e-08,0.7,9.502118930182087e-08,1.800318235625079,9.502118930182087e-08,0.0006616758253762953
9.502202315156878e-08,0.8710358788430148,9.502202315156878e-08,0.7,9.502202315156878e-08,1.802199604713365,9.502202315156878e-08,0.001174463353126314
9.502369085106462e-08,0.8710282362514533,9.502369085106462e-08,0.7,9.502369085106462e-08,1.805836811111369,9.502369085106462e-08,0.002067987398584904
9.502702625005629e-08,0.8710129501669709,9.502702625005629e-08,0.7,9.502702625005629e-08,1.812642223535786,9.502702625005629e-08,0.003411831929918624
9.503369704803962e-08,0.8709823743929452,9.503369704803962e-08,0.7,9.503369704803962e-08,1.824464992489585,9.503369704803962e-08,0.004810288502448688
9.504150220960665e-08,0.8709465931329257,9.504150220960665e-08,0.7,9.504150220960665e-08,1.826120635847826,9.504150220960665e-08,0.002880021444723719
9.504897542023289e-08,0.8709123274735937,9.504897542023289e-08,0.7,9.504897542023289e-08,1.798138884335195,9.504897542023289e-08,-0.005984633862506864
9.505765017046557e-08,0.8708725450349766,9.505765017046557e-08,0.7,9.505765017046557e-08,1.717601889092697,9.505765017046557e-08,-0.02386638613564887
9.506850896956675e-08,0.8708227350930761,9.506850896956675e-08,0.7,9.506850896956675e-08,1.540659317755983,9.506850896956675e-08,-0.05167944791571086
9.507883055472835e-08,0.8707753775882546,9.507883055472835e-08,0.7,9.507883055472835e-08,1.315961276858161,9.507883055472835e-08,-0.07717810604483136
9.508984614290187e-08,0.87072482318128,9.508984614290187e-08,0.7,9.508984614290187e-08,1.046969177731913,9.508984614290187e-08,-0.1012139195970842
9.510009882976113e-08,0.8706777582390388,9.510009882976113e-08,0.7,9.510009882976113e-08,0.7866553481704401,9.510009882976113e-08,-0.1234253661789102
9.511048092499055e-08,0.870630087699773,9.511048092499055e-08,0.7,9.511048092499055e-08,0.5312219938632329,9.511048092499055e-08,-0.1462957768293288
9.512052366081385e-08,0.8705839643128368,9.512052366081385e-08,0.7,9.512052366081385e-08,0.3187097186243183,9.512052366081385e-08,-0.1657140038079234
9.51307118776691e-08,0.8705371616689386,9.51307118776691e-08,0.7,9.51307118776691e-08,0.1651422053371179,9.51307118776691e-08,-0.1812046641503013
9.513996414001606e-08,0.8704946489262354,9.513996414001606e-08,0.7,9.513996414001606e-08,0.08198490457614939,9.513996414001606e-08,-0.1889481516750009
9.514986720202327e-08,0.8704491356432683,9.514986720202327e-08,0.7,9.514986720202327e-08,0.03822251285475648,9.514986720202327e-08,-0.1921944167693549
9.516196500006099e-08,0.8703935212893588,9.516196500006099e-08,0.7,9.516196500006099e-08,0.01685210987578826,9.516196500006099e-08,-0.1935178435512487
9.517256621611968e-08,0.8703447738687979,9.517256621611968e-08,0.7,9.517256621611968e-08,0.01000103686883174,9.517256621611968e-08,-0.1936360008712715
9.5185286533663e-08,0.8702862662543909,9.5185286533663e-08,0.7,9.5185286533663e-08,0.006149445534704465,9.5185286533663e-08,-0.1933481590699103
9.520191686356689e-08,0.8702097481299783,9.520191686356689e-08,0.7,9.520191686356689e-08,0.003652468339421695,9.520191686356689e-08,-0.1926696249813482
9.522179637627302e-08,0.8701182411138302,9.522179637627302e-08,0.7,9.522179637627302e-08,0.002388957634492833,9.522179637627302e-08,-0.1916343222833174
9.524599142712929e-08,0.870006812031519,9.524599142712929e-08,0.7,9.524599142712929e-08,0.001689471621167302,9.524599142712929e-08,-0.190267736511637
9.527685405999583e-08,0.8698645845070245,9.527685405999583e-08,0.7,9.527685405999583e-08,0.00136867116518411,9.527685405999583e-08,-0.1889587035517318
9.5313278563901e-08,0.8696965941469089,9.5313278563901e-08,0.7,9.5313278563901e-08,0.001185754173200205,9.5313278563901e-08,-0.1911440461892223
9.535201142955203e-08,0.8695178015731972,9.535201142955203e-08,0.7,9.535201142955203e-08,0.001133583446625122,9.535201142955203e-08,-0.1942725814637259
9.542278704146207e-08,0.8691906834748346,9.542278704146207e-08,0.7,9.542278704146207e-08,0.001234263072559253,9.542278704146207e-08,-0.1710468109879431
9.547747896558099e-08,0.8689375359125272,9.547747896558099e-08,0.7,9.547747896558099e-08,0.001298118857464929,9.547747896558099e-08,-0.1062744079029792
9.553953386504937e-08,0.8686499214959752,9.553953386504937e-08,0.7,9.553953386504937e-08,0.001070310042385542,9.553953386504937e-08,0.03844340017127928
9.560498042605095e-08,0.8683461428257151,9.560498042605095e-08,0.7,9.560498042605095e-08,0.0009603059860949259,9.560498042605095e-08,0.2584015000025087
9.564924249787173e-08,0.8681404364676184,9.564924249787173e-08,0.7,9.564924249787173e-08,0.0008306295937458309,9.564924249787173e-08,0.4050296750035388
9.56941842748374e-08,0.8679313583158769,9.56941842748374e-08,0.7,9.56941842748374e-08,0.0005973760044242239,9.56941842748374e-08,0.5365031489825557
9.57453389560078e-08,0.8676931157838857,9.57453389560078e-08,0.7,9.57453389560078e-08,0.0004365131668014335,9.57453389560078e-08,0.6757320349533886
9.58110693260421e-08,0.8673865830958992,9.58110693260421e-08,0.7,9.58110693260421e-08,0.0004165854220819121,9.58110693260421e-08,0.8554442577703734
9.586366218137037e-08,0.8671409880110245,9.586366218137037e-08,0.7,9.586366218137037e-08,0.0003768846742468804,9.586366218137037e-08,0.9991019250422706
9.592790255227901e-08,0.8668406058789428,9.592790255227901e-08,0.7,9.592790255227901e-08,0.0003421843054485964,9.592790255227901e-08,1.160201554098159
9.600358780422426e-08,0.8664861505506926,9.600358780422426e-08,0.7,9.600358780422426e-08,0.0003002549423961783,9.600358780422426e-08,1.319257655278538
9.607532845452176e-08,0.866149612763328,9.607532845452176e-08,0.7,9.607532845452176e-08,0.0002296874393147749,9.607532845452176e-08,1.437941609106224
9.615931513393028e-08,0.8657549422073688,9.615931513393028e-08,0.7,9.615931513393028e-08,0.0001881379149029729,9.615931513393028e-08,1.54325348297183
9.626118922829056e-08,0.8652752239896055,9.626118922829056e-08,0.7,9.626118922829056e-08,0.0001284639548316805,9.626118922829056e-08,1.633286839578445
9.638712364984405e-08,0.8646807101451665,9.638712364984405e-08,0.7,9.638712364984405e-08,8.35907615688276e-05,9.638712364984405e-08,1.70418447478092
